subj,F1,F2,F3
180,-0.11495755576578341,1.5599313648568072,0.559831551685808
181,-0.6351271733943346,-0.7087381958041388,-1.5784501743709487
182,-0.4560045733872821,1.1298652378460015,0.7975687146270577
183,2.06432877219833,0.21294556269277432,-1.797361590028249
184,-0.5178610318423186,1.4642513655284142,0.576583041679244
185,1.5730943923096365,-1.0362171192790914,2.1397229232297876
186,1.5392438619194506,1.5013383219332397,1.0905424885281165
187,-1.2294228791375978,0.2147856030135253,-0.5860137308835947
188,2.43710796442307,1.8446191757594586,1.5176830143442501
189,0.5499858438057512,0.49777096839895907,-0.5158474961548006
190,1.2715334379235639,2.6703790794872835,-0.1345495089056713
191,-1.253282937584492,0.7802697946625065,-0.8794745459114873
192,-0.4984811297413063,-1.415542296935946,-0.5545895368327014
193,-0.968370815056427,1.2472853684052834,0.038041015108210285
194,1.9868166387886128,3.81994434877686,-2.198935912236042
195,1.413826014379614,0.15611292357322065,-0.5536116141262735
196,-1.0614114238557388,-0.8521234782348528,-0.1443485601637009
197,-0.6296782980164654,1.4034288750263797,-0.32346224656297223
198,0.03258707989136407,0.11618718066090863,0.20575401408770627
199,0.16377975632715103,-0.21036568594343005,0.3940143980190645
200,-0.7571586484109413,0.855884416874936,0.6306043151302833
201,1.946460973140606,0.9255332158099651,0.5940620299836098
202,-0.4387607064444555,1.0525880183683172,1.2240817470458265
203,0.40756945811446166,-0.20625455140539378,0.3403353918192549
204,-0.1695078925679451,-0.18687111901644873,0.4095553633598511
205,0.6468174414965797,-1.036436190469706,-2.356823890054241
206,-0.2409689511632964,-0.20535019869581195,1.289306109099923
207,-0.7116847027570109,0.6785797766128661,-0.4859842843156878
208,-0.17599230980034627,1.1117186013310925,1.2876200223721712
209,-0.3699651295395643,1.0546013628781874,1.0092936817736535
210,0.20205062192601833,0.05542510693526946,1.3728890046321591
211,-0.37089036584023755,1.035205113891969,0.4087314626435168
212,-0.1592126766934521,0.40785474050330023,2.808751884722091
213,-0.8376104887876319,0.27633422395702156,-0.21142714008751076
214,0.48719230886953624,-0.7958723744994477,-1.5094409387020906
215,1.5589663914495113,2.1710107696644347,-1.1220426131945136
216,-1.1432484159535832,0.7782621950752324,-0.5438426481649503
217,-1.4229167037912527,-0.21490393742295663,-0.2751795037379137
218,0.4039197785400896,1.0087984909718948,-0.19304764309012684
219,-1.4563685566697797,-0.4176890047549097,-0.6368303217753155
220,-0.4741092384112619,-0.43280687230772646,1.2603042242138596
