subj,c_effort,c_death,theta
271,0.34038464918012085,18.995088295367403,0.2613261464613243
272,0.6788658890146905,43.25512730239073,0.17956276994928141
273,1.074386463680792,15.088237084681632,0.2369580950809523
274,0.6863131875475954,38.96610550156267,0.24616895987106968
275,0.6380666489901203,14.81149258040789,0.06233963295737456
276,0.29487377131995096,4.029447678345963,0.0739638884679688
277,0.7631355992089407,17.164362295980762,0.29339109513770045
278,0.20054225211542143,9.971176012524438,0.3155982381300253
279,0.4249557288922804,1.9533525653771693,0.16586410524226244
280,0.4389583199947237,549.2274781839428,0.10770506270229754
281,0.33376354848488843,37.75966699063882,0.07655503370632373
282,0.7451677339167787,26.84289731328534,0.14114685738439178
283,0.4450856921289212,165.7442125466867,0.19646554305732492
284,2.3338461106974755,127.00417943215251,0.08162261915600742
285,0.6788285632610874,1.2088269048810931,0.2773360071690452
286,0.3750713143889533,5.021938224073224,0.10079560766416917
287,0.509096928878303,15.063759281933274,0.08728586658392738
288,0.9214373027706078,10.603582343388876,0.07763344643410877
289,0.5073868179119981,3.414671388462918,0.2563909251716408
290,0.592887734394667,1.9330486020414601,0.14066733800849737
291,0.25997856533335384,23.966362915076793,0.11613308361843272
292,1.3469735071684128,1.6400033669831513,0.0641000119542587
293,0.24092426413160328,45.517582809463576,0.11955044655821026
