subj,c_effort,c_death,theta
91,0.1511116737091526,81.87931176826295,0.32700814655320815
92,0.33622027144350997,23.467626044407808,0.2474929128752352
93,0.2334532485133958,32.00149710605922,0.12960618823858086
94,0.8385029943313691,4.697532792559617,0.24923247967728954
95,0.7560554977118297,9.4997021433534,0.2426600891291106
96,0.22272111302853806,27.17263459550015,0.29702916597531465
97,0.25149608211328883,1.679708292365087,0.32097217738009304
98,2.802572059752383,3.0689470450989913,0.12487001891672457
99,0.9816824401087448,2.1591863079314493,0.25926249971193427
100,0.4216702195751471,30.059813597930177,0.22170865189579658
101,0.22486961193436628,230.9803943207812,0.4094098721571124
102,0.6958807182464762,37.85495925570485,0.2371122680325239
103,0.3531155140458434,30.90566476798204,0.275779348187741
104,0.7409144801152537,50.501490604994835,0.10932476601347918
105,0.823252605387771,23.189420747932264,0.3087924342414118
106,0.3510305977749702,28.45856859184343,0.23445323067291848
107,0.3716425065292789,69.43768425759279,0.24681269808423428
108,0.8604393400952257,34.88671758774313,0.2502787898580657
109,0.5664172330756936,35.30378729914731,0.12982508149445493
110,1.681667437383263,31.952035524343195,0.11188443010436126
111,0.6703786124618507,0.7757030631254609,0.1591564812337519
112,0.7006884149041234,41.86882776259391,0.22890475403962596
113,0.3562151880046869,1.7772950742320457,0.11705906605262728
114,0.5007075253844033,12.349165548658917,0.12308405832042447
115,0.6942615709770162,15.603807489105439,0.2823769615527695
116,0.4568105575053507,11.78769985766697,0.11782806041596525
117,0.8248416653860305,49.243156779020296,0.10835622795817047
118,0.9560500713437137,2.8492975901995803,0.22647176042080214
119,0.9694950913920248,11.559368842654335,0.11860923879732613
120,0.6952877157673408,35.29834346815333,0.29315216378500597
121,0.7774372472010838,6.45026269603512,0.17493574324670816
122,0.45517709689548613,368.14805305728294,0.29912329600666965
123,0.4130054858231269,64.30954036521857,0.1079584375360856
124,2.6609537509215886,49.645826596540296,0.11891228604926286
125,0.6465474748430748,18.07461442845412,0.22877402560608728
126,0.7109638969594909,34.162054666308514,0.20757834939439168
127,0.6528097380729413,10.61647606878643,0.14170819370356738
128,0.5943990392351295,35.75121216064689,0.13478052361434448
129,0.7587013512852143,42.01939697660193,0.28921878488247593
130,0.20114622329494167,63.22386999768342,0.38751726304926004
131,0.32765606144087467,38.329539510297714,0.20447317932977918
132,0.35861569358107326,17.72287412387511,0.19413092259702794
133,0.3928812492279959,28.652380561475844,0.24585267904779928
