subj,k,c_death,epsilon
57,0.15319090140588631,0.2880113855515707,0.07216120443394808
58,0.1543523190797945,0.34242839891053417,0.3993263151209045
59,0.15345470350830917,0.3255143432979993,0.25210890086614857
60,0.15388450366380016,0.1403183114503778,0.06909693286652775
61,0.1535513580301735,0.4275568336339624,0.5042551714454815
62,0.15425374961273688,0.059486149074725075,0.12936233775127798
63,0.15324694006338607,0.4200911229479257,1.1690642768193509
64,0.15343307912791254,0.7524997701789647,0.48300934227233916
65,0.15364973949299526,0.5468030927981258,0.5562220740215312
66,0.15334267371602675,0.06159813524608682,0.5009920100411718
67,0.15363152408793168,0.08988031616715453,0.12058375816032545
68,0.15305605837789257,0.13524534882972994,0.043299179176041626
69,0.15419466304740914,0.3412319120391267,1.8501639945734445
70,0.15365329697950356,0.7518055155531416,0.11513763101248273
71,0.15353926867906528,0.2796006033447681,0.257473256141145
72,0.15501623514765045,1.422802255118988,0.6963533896068069
73,0.1542885884193111,0.5418705263964038,0.5116474360941582
74,0.1537315170798675,0.7960779442726391,0.037625484566647736
75,0.15365387365535213,0.3798278054704268,0.3002816827472256
76,0.15410248519830222,0.18923638641658008,0.37191160181921606
77,0.1536787284216987,2.2055702893853484,2.309842224426762
78,0.15285271752130933,0.49362815160002443,1.0173888458828375
79,0.1538979404824457,0.5313086342460502,3.4454567337795265
80,0.1543068583080162,0.6511772026630662,0.10822564808467425
81,0.1537800315046297,0.3269993930817655,0.8741494795409888
82,0.15421138845277674,0.6301510529012828,0.06067416298753414
83,0.15313576070254023,0.04137767123276137,0.4544461683138067
84,0.15355118151810995,0.423411831497317,0.04676453797083843
85,0.15383073512958453,0.30540921305954755,0.1197288660045726
86,0.15349390322668371,0.10663084992070149,0.7291129378612177
87,0.15361315072016873,0.17997833577930494,0.6831656899718447
88,0.1526486169750377,0.6018576240164296,0.617179736439109
89,0.15444970823141474,0.5727797687605146,0.5226070106172599
90,0.15295604604756124,0.12454398824110577,0.7576863555354926
91,0.152561972156244,0.06742659460779256,1.7223744056426364
92,0.15357134445991774,0.1514426107887693,0.49824856107411725
93,0.15330959204232908,0.1212584188285928,0.7514237466159995
94,0.15415084465236728,0.5312413143576764,0.15382984932268026
95,0.15485735702695538,0.4772902423423585,0.16429201056764348
96,0.1538228101645132,0.0745959255695902,0.5880132050569696
97,0.1544537052205959,0.07132525861800387,0.081522701623899
98,0.15342905646993218,1.778638747413082,0.06008614758117249
99,0.1544500781950027,0.38687890550816706,0.10857096067932026
100,0.15398332712728538,0.2786513223673708,0.546212706779829
101,0.1533734326476467,0.3950412680301739,3.7898641813654175
102,0.154074782698111,0.4947334692939913,0.5515146311457123
103,0.15331339745482023,0.10984357637202974,0.7768531824325344
104,0.15406797692564203,0.770683091893077,0.8393913845319702
