subj,T_round,actual_dist,is_heavy,mean_rate,n_trials,sd_rate,sem,actual_R,actual_req,subj_cookie_mean,rel_rate,rel_rate_cc
12,0.9,1,1,1.4928411071808672,1,,,5.0,0.9,1.2262451898636912,1.217408328710191,1.217408328710191
13,0.1,1,0,1.035304228039911,1,,,1.0,0.4,1.12285738134848,0.9220264703577731,0.9220264703577731
13,0.1,1,1,1.1397703618076744,14,0.09720510412278761,0.025979156848082743,5.0,0.9,1.096643696870684,1.0393260500744717,1.0393260500744717
13,0.5,1,0,1.143707505761828,12,0.0915017998546947,0.026414294388721622,1.0,0.4,1.12285738134848,1.0185688091468112,1.0185688091468112
13,0.5,1,1,1.1004083095366706,3,0.15671848670769636,0.09048146048767929,5.0,0.9,1.096643696870684,1.003432849408362,1.003432849408362
13,0.9,1,0,1.1895604102437012,14,0.060107687699513426,0.016064455263056113,1.0,0.4,1.12285738134848,1.059404720495416,1.059404720495416
13,0.9,1,1,1.049752419267707,1,,,5.0,0.9,1.096643696870684,0.957241100517166,0.957241100517166
14,0.1,1,1,1.156626024712223,15,0.05768651681845938,0.014894594595907149,5.0,0.9,1.1505852585138523,1.0052501682545223,1.0052501682545223
14,0.5,1,0,1.1898330515499542,2,0.0004399158270487657,0.00031106746445747063,1.0,0.4,1.188081286180366,1.0014744490885974,1.0014744490885974
14,0.5,1,1,1.1398756146373419,13,0.09329625189427916,0.025875724616417527,5.0,0.9,1.1505852585138523,0.990692003224217,0.990692003224217
14,0.9,1,0,1.1863295208107778,8,0.0837131126242857,0.029597054805432798,1.0,0.4,1.188081286180366,0.9985255509114026,0.9985255509114026
14,0.9,1,1,1.1552541361919915,7,0.07198359459778847,0.027207241397462972,5.0,0.9,1.1505852585138523,1.0040578285212602,1.0040578285212602
15,0.1,1,0,0.7399912902351622,10,0.06689715608363675,0.021154738221208166,1.0,0.4,0.7621242299789422,0.970958881933997,0.970958881933997
15,0.1,1,1,0.7245776572856806,5,0.06622080031318098,0.029614842204942406,5.0,0.9,0.7665686834936268,0.9452220954075861,0.9452220954075861
15,0.5,1,0,0.7925142662413552,6,0.1054844896713444,0.04306386257877937,1.0,0.4,0.7621242299789422,1.0398754364012972,1.0398754364012972
15,0.5,1,1,0.7659607924130796,8,0.09387965760927931,0.03319147125549633,5.0,0.9,0.7665686834936268,0.9992069972415559,0.9992069972415559
15,0.9,1,0,0.7538671334603095,8,0.12501899512646303,0.04420088961552497,1.0,0.4,0.7621242299789422,0.989165681664706,0.989165681664706
15,0.9,1,1,0.8091676007821205,5,0.07199188502363693,0.03219574974824024,5.0,0.9,0.7665686834936268,1.0555709073508581,1.0555709073508581
16,0.1,1,0,1.1134918957450273,13,0.04982045397143187,0.01381770779699163,1.0,0.4,1.1283225774010799,0.9868559914043262,0.9868559914043262
16,0.1,1,1,1.037755519393068,2,0.07521844111128212,0.05318746978006857,5.0,0.9,1.058369656138287,0.980522743990569,0.980522743990569
16,0.5,1,0,1.1427265298761993,12,0.06377587650843575,0.018410509734974854,1.0,0.4,1.1283225774010799,1.012765810738536,1.012765810738536
16,0.5,1,1,1.0419529377601624,2,0.08319312470475519,0.05882642262683049,5.0,0.9,1.058369656138287,0.9844886724757163,0.9844886724757163
16,0.9,1,0,1.1287493065820136,12,0.059782199333995104,0.01725763443911497,1.0,0.4,1.1283225774010799,1.0003781978571382,1.0003781978571382
16,0.9,1,1,1.0954005112616307,3,0.003574746619372294,0.0020638809229792986,5.0,0.9,1.058369656138287,1.0349885835337151,1.0349885835337151
17,0.1,1,0,0.6767473744108191,3,0.2014513709412804,0.1163080032415674,1.0,0.4,0.7608979271677768,0.8894062531223026,0.8894062531223026
17,0.1,1,1,0.839833404456836,12,0.11397649340995152,0.03290217957576256,5.0,0.9,0.7592061035813813,1.1061994898290646,1.1061994898290646
17,0.5,1,0,0.8548514655227504,13,0.11701666729158972,0.03245458415413358,1.0,0.4,0.7608979271677768,1.1234771905670562,1.1234771905670562
17,0.5,1,1,0.6785788027059265,2,0.29939063552982387,0.21170114860688855,5.0,0.9,0.7592061035813813,0.8938005101709352,0.8938005101709352
