subj,event_idx,rating,p_threat,dist_safety,pre_threat,pre_effort_H,pre_term_mean,pre_onset_slope,fol_threat,fol_onset_slope,fol_term_mean
12,39,6,0.8999999761581421,4.0,0.5,0.8,-0.151381254196167,0.256089469919206,0.5,0.36890036213591404,0.12405159324407578
12,41,4,0.5,7.0,0.5,0.6,0.12405159324407578,0.36890036213591404,0.5,0.2913114827785833,0.09134577214717865
12,43,7,0.8999999761581421,7.0,0.5,0.6,0.09134577214717865,0.2913114827785833,0.9,0.2676801698295102,0.06535069644451141
12,45,7,0.5,7.0,0.9,1.0,0.06535069644451141,0.2676801698295102,0.1,0.35110713144101896,-0.029548991471529007
12,49,7,0.1000000014901161,7.0,0.1,0.6,0.02618556097149849,0.2233015656513305,0.5,0.3573477285228866,0.09032509475946426
12,5,0,0.1000000014901161,7.0,0.1,0.6,-0.014285609126091003,0.2166001721548037,0.9,0.4013235390838108,-0.05553986877202988
12,51,4,0.5,5.0,0.5,1.0,0.09032509475946426,0.3573477285228866,0.1,0.3423893082545584,-0.08266855776309967
12,59,5,0.5,4.0,0.5,1.0,-0.20406660437583923,0.13391808524969273,0.9,0.2558716321103724,0.13008853793144226
12,66,7,0.8999999761581421,7.0,0.1,0.6,-0.09456366300582886,0.33508375171724947,0.9,0.18761175893398616,0.03598437458276749
12,69,4,0.1000000014901161,4.0,0.1,0.6,0.016123803332448006,0.2693091165925448,0.1,0.1601841184945249,0.08361496776342392
12,7,7,0.8999999761581421,9.0,0.9,0.8,-0.05553986877202988,0.4013235390838108,0.5,0.3974360712033585,-0.09552136808633804
12,71,7,0.5,9.0,0.1,1.0,0.08361496776342392,0.1601841184945249,0.1,0.22726269274351818,-0.010709877125918865
13,0,5,0.5,7.0,,,,,0.9,0.20909982765668758,0.15887689590454102
13,13,3,0.5,4.0,0.5,1.0,-0.02793368697166443,-0.14518183445153363,0.1,-0.14429139522513731,0.16182465851306915
13,15,5,0.5,5.0,0.1,0.8,0.16182465851306915,-0.14429139522513731,0.1,-0.2771867982048813,0.09061551094055176
13,26,1,0.1000000014901161,9.0,0.1,0.6,0.23295140266418457,-0.24394857071310452,0.5,0.43368062306027255,0.15798640251159668
13,3,6,0.8999999761581421,5.0,0.5,1.0,-0.10127458721399307,-0.29715676151801174,0.5,-0.05179054766486729,0.18157081305980682
13,36,4,0.5,9.0,0.1,0.8,0.12258882820606232,-0.17821905677814903,0.1,0.2162511535974463,0.009625117294490337
13,40,5,0.8999999761581421,7.0,0.9,0.6,0.2394430935382843,-0.0975845225185064,0.1,0.0029517847967899568,0.11291606724262238
13,42,3,0.5,9.0,0.1,1.0,0.11291606724262238,0.0029517847967899568,0.1,-0.279066598605331,0.1743665337562561
13,48,1,0.1000000014901161,7.0,0.9,0.6,0.29785558581352234,0.22813193883978583,0.1,0.030255196654342384,0.20462843775749207
13,50,2,0.5,7.0,0.1,0.8,0.20462843775749207,0.030255196654342384,0.5,0.15426447858035333,0.3138629198074341
13,54,5,0.8999999761581421,7.0,0.9,0.6,0.13261263072490692,0.18017755099329996,0.9,0.03467703584228299,0.016301369294524193
13,56,7,0.8999999761581421,9.0,0.9,0.8,0.016301369294524193,0.03467703584228299,0.1,0.23081463401480556,0.1081145778298378
13,58,2,0.1000000014901161,7.0,0.1,1.0,0.1081145778298378,0.23081463401480556,0.5,0.2493941149608947,0.1390058994293213
13,64,4,0.8999999761581421,9.0,0.9,0.8,0.0012829527258872986,0.20840661396619484,0.1,0.41797587380061246,-0.051928043365478516
13,68,2,0.1000000014901161,5.0,0.1,0.6,0.4466932415962219,0.41858846307527386,0.5,0.12720106407605905,0.18004384636878967
13,75,6,0.8999999761581421,5.0,0.5,1.0,-0.04793509840965271,0.26936915331569183,0.5,0.1457505409067669,0.09672391414642334
13,77,1,0.1000000014901161,9.0,0.5,1.0,0.09672391414642334,0.1457505409067669,0.9,0.2584382998265363,0.19397631287574768
13,80,1,0.1000000014901161,4.0,0.5,0.6,0.013628259301185608,-0.10907845268363288,,,
14,0,7,0.5,7.0,,,,,0.9,-0.21054128987466555,0.1578124761581421
14,13,3,0.5,5.0,0.5,1.0,0.3691428601741791,0.2856568914583621,0.1,0.3408271303398833,0.5048419237136841
14,15,6,0.5,5.0,0.1,0.8,0.5048419237136841,0.3408271303398833,0.1,-0.24458996998843233,0.4209251403808594
14,26,4,0.1000000014901161,9.0,0.1,0.6,-0.2145337611436844,0.06855111880308705,0.5,0.7304822786264659,0.7030095458030701
14,3,7,0.8999999761581421,5.0,0.5,1.0,0.3229254186153412,0.20683268536687455,0.5,-0.28203276427421603,0.6302813291549683
14,36,7,0.5,9.0,0.1,0.8,0.5084633231163025,0.7447516037244971,0.1,0.5900476458278681,0.44480180740356445
14,40,7,0.8999999761581421,7.0,0.9,0.6,0.5731035470962524,-0.23024774260112701,0.1,0.17585815745693129,0.1936234086751938
14,42,6,0.5,9.0,0.1,1.0,0.1936234086751938,0.17585815745693129,0.1,0.8322612156540978,0.2227402627468109
14,48,1,0.1000000014901161,7.0,0.9,0.6,0.42332544922828674,0.769721345247677,0.1,0.6191910948160466,-0.3379282057285309
14,50,6,0.5,7.0,0.1,0.8,-0.3379282057285309,0.6191910948160466,0.5,0.4053292368339425,0.4502738118171692
14,54,7,0.8999999761581421,7.0,0.9,0.6,0.5825722813606262,0.45404272743696444,0.9,0.7916716187843735,0.3645018935203552
14,56,7,0.8999999761581421,9.0,0.9,0.8,0.3645018935203552,0.7916716187843735,0.1,0.869588443433155,0.5688995718955994
14,58,4,0.1000000014901161,7.0,0.1,1.0,0.5688995718955994,0.869588443433155,0.5,0.8547894513503196,0.4841081500053406
14,64,7,0.8999999761581421,9.0,0.9,0.8,0.5467554926872253,0.7284201669218552,0.1,0.6929899213104624,0.4247952401638031
14,68,4,0.1000000014901161,5.0,0.1,0.6,0.5656300783157349,0.10605089522064994,0.5,0.737383774589703,0.4266134202480316
14,75,7,0.8999999761581421,4.0,0.5,1.0,-0.3122865557670593,0.7070260336629884,0.5,0.672061649116593,0.46293115615844727
14,77,7,0.1000000014901161,9.0,0.5,1.0,0.46293115615844727,0.672061649116593,0.9,0.73443114824459,0.7200781106948853
14,80,4,0.1000000014901161,5.0,0.5,0.6,0.6033893823623657,0.6279697717818994,,,
15,0,5,0.5,9.0,,,,,0.5,0.19176368926302245,0.20010709762573242
15,15,5,0.8999999761581421,9.0,0.9,0.6,0.10310342162847519,-0.06429492902412323,0.1,0.09327864149936696,0.08972449600696564
15,25,5,0.1000000014901161,9.0,0.5,0.6,-0.08448058366775513,0.059631035336736346,0.9,-0.1142673730109941,0.23310616612434387
15,33,0,0.8999999761581421,5.0,0.5,0.8,0.1437568962574005,-0.06078850999601285,0.1,-0.33832442293426784,0.30449122190475464
15,35,6,0.1000000014901161,9.0,0.1,1.0,0.30449122190475464,-0.33832442293426784,0.9,-0.1637799804574133,0.3081445097923279
15,37,0,0.1000000014901161,5.0,0.9,1.0,0.3081445097923279,-0.1637799804574133,0.5,-0.13413257762130346,0.07260757684707642
15,39,0,0.8999999761581421,5.0,0.5,0.8,0.07260757684707642,-0.13413257762130346,0.5,-0.06549083737013585,0.2610012888908386
15,41,6,0.5,7.0,0.5,0.6,0.2610012888908386,-0.06549083737013585,0.5,-0.06770769732035004,0.1198851466178894
15,43,6,0.8999999761581421,7.0,0.5,0.6,0.1198851466178894,-0.06770769732035004,0.9,-0.24428328003868996,0.29051679372787476
15,45,7,0.5,7.0,0.9,1.0,0.29051679372787476,-0.24428328003868996,0.1,-0.21549151374221082,0.08839306980371475
15,49,6,0.1000000014901161,7.0,0.1,0.6,0.2502404451370239,0.23386630565537628,0.5,-0.22825881851616844,0.21684451401233673
15,5,1,0.1000000014901161,7.0,0.1,0.6,0.14578410983085632,-0.23369487125898417,0.9,-0.1110088088032058,0.17834030091762543
15,51,0,0.5,5.0,0.5,1.0,0.21684451401233673,-0.22825881851616844,0.1,-0.16672760754706317,0.28382518887519836
15,59,0,0.5,5.0,0.5,1.0,0.11268340051174164,-0.2272069868008628,0.9,0.05549730396620217,0.4048221707344055
15,66,5,0.8999999761581421,7.0,0.1,0.6,0.029279256239533424,-0.2057766045292085,0.9,0.1539958535328752,0.21301059424877167
15,69,0,0.1000000014901161,5.0,0.1,0.6,-0.10891973972320557,0.10953739733408463,0.1,-0.11429294182994573,0.15432222187519073
15,7,7,0.8999999761581421,9.0,0.9,0.8,0.17834030091762543,-0.1110088088032058,0.5,-0.3303887726861979,0.014972791075706482
15,71,7,0.5,9.0,0.1,1.0,0.15432222187519073,-0.11429294182994573,0.1,-0.11515080712569681,0.2077605277299881
16,0,7,0.5,9.0,,,,,0.5,-0.16460163879268405,-0.45436859130859375
16,15,7,0.8999999761581421,9.0,0.9,0.6,0.16955691576004028,-0.08307704267586438,0.1,-0.20784003593735226,-0.5962384939193726
16,25,7,0.1000000014901161,9.0,0.5,0.6,-0.3162072002887726,-0.18308005959780477,0.9,-0.37180597471382354,0.26836830377578735
16,33,7,0.8999999761581421,5.0,0.5,0.8,-0.08869427442550659,-0.19503490679424376,0.1,-0.1642706099032337,0.09317721426486969
16,35,7,0.1000000014901161,9.0,0.1,1.0,0.09317721426486969,-0.1642706099032337,0.9,-0.14603917296815846,-0.4161471426486969
16,37,7,0.1000000014901161,5.0,0.9,1.0,-0.4161471426486969,-0.14603917296815846,0.5,0.02205903870385998,-0.4120803773403168
16,39,7,0.8999999761581421,4.0,0.5,0.8,-0.4120803773403168,0.02205903870385998,0.5,-0.38132671806824314,0.2789303660392761
16,41,7,0.5,7.0,0.5,0.6,0.2789303660392761,-0.38132671806824314,0.5,-0.3849736884372697,-0.16037173569202423
16,43,7,0.8999999761581421,7.0,0.5,0.6,-0.16037173569202423,-0.3849736884372697,0.9,-0.40090147049293245,0.41966381669044495
16,45,7,0.5,7.0,0.9,1.0,0.41966381669044495,-0.40090147049293245,0.1,-0.2148189341443059,-0.3668551743030548
16,49,1,0.1000000014901161,7.0,0.1,0.6,0.21614499390125275,-0.482661089004646,0.5,-0.29177783625339504,-0.21445012092590332
16,5,7,0.1000000014901161,7.0,0.1,0.6,-0.39930471777915955,-0.19861653554985972,0.9,-0.09566374131253066,0.296807199716568
16,51,5,0.5,5.0,0.5,1.0,-0.21445012092590332,-0.29177783625339504,0.1,-0.23343172185995834,-0.1079140156507492
16,59,7,0.5,4.0,0.5,1.0,-0.016992492601275444,-0.3517953344589634,0.9,-0.2463751448478437,0.21437005698680878
16,66,5,0.8999999761581421,7.0,0.1,0.6,-0.09194709360599518,-0.34070815171691154,0.9,-0.2971423187102321,-0.24553656578063965
16,69,5,0.1000000014901161,5.0,0.1,0.6,-0.41374778747558594,-0.1838049403230721,0.1,-0.48298836546179097,-0.05553628131747246
16,7,7,0.8999999761581421,9.0,0.9,0.8,0.296807199716568,-0.09566374131253066,0.5,0.033983695263914884,-0.02724098041653633
16,71,6,0.5,9.0,0.1,1.0,-0.05553628131747246,-0.48298836546179097,0.1,-0.013151285604094107,-0.34695181250572205
17,15,5,0.5,7.0,0.9,0.8,0.019154544919729233,0.42075114664260416,0.5,-0.10691796490040478,-0.06873516738414764
17,17,1,0.1000000014901161,5.0,0.5,0.8,-0.06873516738414764,-0.10691796490040478,0.9,0.3649304004099428,0.10302295535802841
17,20,4,0.5,5.0,0.9,0.8,0.08216643333435059,0.301748516036361,0.9,0.23025802025796918,-0.0669357106089592
17,26,4,0.1000000014901161,9.0,0.1,0.6,-0.0055018225684762,-0.012481399449869392,0.5,0.25936448706432536,-0.10554496943950653
17,28,2,0.1000000014901161,9.0,0.5,0.6,-0.10554496943950653,0.25936448706432536,0.1,0.3785579582684146,0.06901772320270538
17,36,3,0.1000000014901161,7.0,0.1,0.6,-0.11847565323114395,0.08329058274365037,0.1,-0.3603552284227127,-0.07002552598714828
17,40,3,0.1000000014901161,5.0,0.9,0.6,0.0989140123128891,0.2552177332596191,0.5,0.20599334623389748,0.11139869689941406
17,44,6,0.8999999761581421,5.0,0.5,0.8,-0.08508435636758804,0.09516822271412381,0.9,0.2066711612735088,-0.04220099002122879
17,46,3,0.8999999761581421,7.0,0.9,0.6,-0.04220099002122879,0.2066711612735088,0.1,0.3854039657143381,0.10046835243701935
17,5,2,0.8999999761581421,5.0,0.9,1.0,0.0917058140039444,0.25677227538609704,0.1,0.39582929467665895,0.188809335231781
17,50,5,0.8999999761581421,9.0,0.5,1.0,-0.08324827998876572,0.2318501094489115,0.1,0.38982154411184555,0.11362802982330322
17,52,1,0.1000000014901161,7.0,0.1,0.8,0.11362802982330322,0.38982154411184555,0.5,0.17570413989732908,0.08355635404586792
17,56,5,0.8999999761581421,7.0,0.1,0.6,-0.19132259488105774,0.21267649235220834,0.5,0.20500042881311403,0.011720120906829834
17,58,6,0.5,9.0,0.5,0.8,0.011720120906829834,0.20500042881311403,0.1,-0.3333594785758868,-0.1215893030166626
17,64,3,0.8999999761581421,9.0,0.9,1.0,0.016876941546797752,-0.04628686814823839,0.5,0.10933911954452134,-0.17541292309761047
17,68,2,0.5,9.0,0.9,0.6,0.007561944425106049,0.07888510200389895,0.1,-0.026855601118222557,-0.13455253839492798
17,76,3,0.5,5.0,0.9,1.0,-0.052825264632701874,-0.1257156494825492,0.5,-0.10354346806960298,0.012065744958817959
17,78,3,0.5,7.0,0.5,1.0,0.012065744958817959,-0.10354346806960298,0.9,0.007192828600957979,-0.04355930536985397
18,0,6,0.5,7.0,,,,,0.9,-0.04070522622037618,-0.06677167117595673
18,13,3,0.5,5.0,0.5,1.0,0.2225838601589203,-0.18514773409901258,0.1,-0.227872771900169,0.1683250367641449
18,15,3,0.5,5.0,0.1,0.8,0.1683250367641449,-0.227872771900169,0.1,0.09530026836042603,-0.6203332543373108
18,26,4,0.1000000014901161,9.0,0.1,0.6,0.17255505919456482,-0.2820361081571015,0.5,-0.058933444264015,0.16164369881153107
18,3,6,0.8999999761581421,5.0,0.5,1.0,0.19638286530971527,-0.23673906184211965,0.5,-0.10631685290300334,-0.017553290352225304
18,36,0,0.5,9.0,0.1,0.8,0.17017684876918793,0.10848044161148694,0.1,-0.08041505574802807,0.15694107115268707
18,40,0,0.8999999761581421,7.0,0.9,0.6,0.21099090576171875,-0.2494871848455041,0.1,-0.27441167102768577,0.19279706478118896
18,42,5,0.5,9.0,0.1,1.0,0.19279706478118896,-0.27441167102768577,0.1,-0.17540864680535292,0.16833078861236572
18,48,3,0.1000000014901161,7.0,0.9,0.6,0.23589491844177246,-0.23370853655788237,0.1,-0.13717962641125714,0.2116282433271408
18,50,3,0.5,7.0,0.1,0.8,0.2116282433271408,-0.13717962641125714,0.5,-0.27573792145349435,0.16256073117256165
18,54,4,0.8999999761581421,7.0,0.9,0.6,0.24263939261436462,-0.45190812119397394,0.9,-0.21939114968762136,0.1319238692522049
18,56,7,0.8999999761581421,9.0,0.9,0.8,0.1319238692522049,-0.21939114968762136,0.1,-0.1497247624179907,0.17491599917411804
18,58,6,0.1000000014901161,7.0,0.1,1.0,0.17491599917411804,-0.1497247624179907,0.5,0.025559196050509766,0.1883048117160797
18,64,7,0.8999999761581421,9.0,0.9,0.8,0.2304239571094513,-0.40345754993948796,0.1,-0.31307448971877255,0.0919155552983284
18,68,4,0.1000000014901161,4.0,0.1,0.6,0.16720502078533173,-0.3759740502327589,0.5,-0.07284081144845131,0.1916704922914505
18,75,4,0.8999999761581421,4.0,0.5,1.0,-0.07439762353897095,-0.23866709526391405,0.5,-0.2245576714554271,0.046334657818078995
18,77,3,0.1000000014901161,9.0,0.5,1.0,0.046334657818078995,-0.2245576714554271,0.9,-0.10864994744249994,0.24595102667808533
18,80,3,0.1000000014901161,5.0,0.5,0.6,0.1818172037601471,-0.29009501088509165,,,
19,0,5,0.5,9.0,,,,,0.5,-0.05982038157916752,0.09682554006576538
19,15,7,0.8999999761581421,9.0,0.9,0.6,0.08285213261842728,-0.20460443509419,0.1,-0.2820367945450856,0.16200534999370575
19,25,3,0.1000000014901161,9.0,0.5,0.6,0.04486038535833359,-0.2302131710045697,0.9,-0.007125535424402985,0.12373306602239609
19,33,5,0.8999999761581421,4.0,0.5,0.8,0.03885703906416893,-0.2426502236608992,0.1,-0.2820349513700896,0.04175605624914169
19,35,3,0.1000000014901161,9.0,0.1,1.0,0.04175605624914169,-0.2820349513700896,0.9,0.05847282317854106,0.015497354790568352
19,37,1,0.1000000014901161,4.0,0.9,1.0,0.015497354790568352,0.05847282317854106,0.5,-0.2579015142319346,0.0007689481717534363
19,39,7,0.8999999761581421,4.0,0.5,0.8,0.0007689481717534363,-0.2579015142319346,0.5,-0.273389729859074,-0.21136152744293213
19,41,5,0.5,7.0,0.5,0.6,-0.21136152744293213,-0.273389729859074,0.5,-0.16836892039200485,-0.10370223224163055
19,43,5,0.8999999761581421,7.0,0.5,0.6,-0.10370223224163055,-0.16836892039200485,0.9,0.09779367176211468,0.03593222051858902
19,45,6,0.5,7.0,0.9,1.0,0.03593222051858902,0.09779367176211468,0.1,-0.280924268131661,-0.04149212688207626
19,49,4,0.1000000014901161,7.0,0.1,0.6,0.03126564621925354,-0.23363782435680125,0.5,0.17907029238320865,0.10940365493297577
19,5,3,0.1000000014901161,7.0,0.1,0.6,-0.6209782958030701,-0.24108602323048003,0.9,0.1502873694029126,0.06085092946887016
19,51,3,0.5,5.0,0.5,1.0,0.10940365493297577,0.17907029238320865,0.1,-0.10582589531425877,-0.034611593931913376
19,59,4,0.5,4.0,0.5,1.0,0.05545302480459213,0.055284830168119165,0.9,-0.08114133829456027,0.07258817553520203
19,66,5,0.8999999761581421,7.0,0.1,0.6,-0.04692305997014046,-0.21724415313077017,0.9,0.016281687006576836,0.16557352244853973
19,69,3,0.1000000014901161,4.0,0.1,0.6,-0.04123570770025253,-0.2641391143330026,0.1,-0.1810572930435432,0.03235848248004913
19,7,7,0.8999999761581421,9.0,0.9,0.8,0.06085092946887016,0.1502873694029126,0.5,-0.2962700437723042,-0.035906486213207245
19,71,5,0.5,9.0,0.1,1.0,0.03235848248004913,-0.1810572930435432,0.1,-0.1954333052796161,-0.04740659147500992
20,0,4,0.5,7.0,,,,,0.9,0.01233189156007185,-0.07430495321750641
20,13,6,0.5,4.0,0.5,1.0,0.18635956943035126,0.4057231239973703,0.1,0.19039272619350806,0.16116410493850708
20,15,7,0.5,5.0,0.1,0.8,0.16116410493850708,0.19039272619350806,0.1,-0.07170590656928695,0.15923607349395752
20,26,5,0.1000000014901161,9.0,0.1,0.6,0.15883080661296844,-0.18110852741156172,0.5,-0.07586247220201381,0.2043314427137375
20,3,7,0.8999999761581421,5.0,0.5,1.0,-0.2888718545436859,0.26986225605974046,0.5,0.3472672271524597,-0.013270637020468712
20,36,0,0.5,9.0,0.1,0.8,0.10156234353780746,0.2921135464293869,0.1,0.3009129016625149,0.1073271632194519
20,40,0,0.8999999761581421,7.0,0.9,0.6,0.19189424812793732,0.26491344234550207,0.1,0.06388628580726032,0.20237937569618225
20,42,7,0.5,9.0,0.1,1.0,0.20237937569618225,0.06388628580726032,0.1,0.2101800623693353,0.06964273750782013
20,48,5,0.1000000014901161,7.0,0.9,0.6,0.10930266231298447,0.1915744525355924,0.1,0.28290810683737017,0.07484159618616104
20,50,4,0.5,7.0,0.1,0.8,0.07484159618616104,0.28290810683737017,0.5,0.23885676836403777,0.22393736243247986
20,54,6,0.8999999761581421,7.0,0.9,0.6,0.1863548308610916,0.3304854834503887,0.9,0.2615498571458524,-0.18125861883163452
20,56,7,0.8999999761581421,9.0,0.9,0.8,-0.18125861883163452,0.2615498571458524,0.1,0.31717586804101694,0.033271752297878265
20,58,5,0.1000000014901161,7.0,0.1,1.0,0.033271752297878265,0.31717586804101694,0.5,0.32257454128995444,-0.025926828384399414
20,64,7,0.8999999761581421,9.0,0.9,0.8,0.06714162975549698,0.10465892704196916,0.1,0.2658777094800213,0.014147505164146423
20,68,5,0.1000000014901161,5.0,0.1,0.6,-0.038510680198669434,0.13831705009661754,0.5,0.11297848988275186,-0.027090031653642654
20,75,7,0.8999999761581421,5.0,0.5,1.0,0.17539888620376587,-0.09259943005926344,0.5,0.18110020543654576,0.16904063522815704
20,77,7,0.1000000014901161,9.0,0.5,1.0,0.16904063522815704,0.18110020543654576,0.9,0.24331529245691277,0.15986549854278564
20,80,7,0.1000000014901161,4.0,0.5,0.6,0.2089008390903473,0.41312303254026544,,,
21,1,0,0.8999999761581421,7.0,0.5,0.6,-0.24753399193286896,-0.26760147364803266,0.9,-0.2317612608303919,-0.2535499632358551
21,14,5,0.5,9.0,0.5,0.6,-0.23403224349021912,-0.23258770035223866,0.5,0.20903928472128133,-0.15794970095157623
21,23,0,0.8999999761581421,5.0,0.5,1.0,-0.08973046392202377,-0.2790392247884589,0.9,0.016063311633340897,0.0370829775929451
21,25,4,0.8999999761581421,5.0,0.9,0.6,0.0370829775929451,0.016063311633340897,0.5,-0.09047148232731048,0.12132585048675537
21,29,3,0.5,5.0,0.1,0.8,0.2017718255519867,-0.06536938186643168,0.9,-0.19584858361351948,-0.12405586242675781
21,31,4,0.1000000014901161,4.0,0.9,1.0,-0.12405586242675781,-0.19584858361351948,0.5,-0.024808015588121228,0.19323638081550598
21,35,3,0.1000000014901161,5.0,0.5,1.0,-0.042526744306087494,-0.1842328784726513,0.1,0.1830014090619132,0.1532052457332611
21,39,3,0.5,7.0,0.1,0.6,0.19598805904388428,0.09055440956567562,0.9,-0.3065795525832579,-0.013359203934669495
21,41,3,0.1000000014901161,9.0,0.9,1.0,-0.013359203934669495,-0.3065795525832579,0.1,-0.04752618561144464,0.22569730877876282
21,45,4,0.5,5.0,0.1,1.0,0.1556250900030136,0.04894305299466828,0.5,-0.08631868909709173,0.03352643921971321
21,47,5,0.1000000014901161,7.0,0.5,1.0,0.03352643921971321,-0.08631868909709173,0.5,-0.1140064078150435,0.03396959975361824
21,49,1,0.1000000014901161,9.0,0.5,1.0,0.03396959975361824,-0.1140064078150435,0.9,-0.3198962478463182,0.018656989559531212
21,51,3,0.1000000014901161,7.0,0.9,1.0,0.018656989559531212,-0.3198962478463182,0.1,-0.09978932565675301,0.2636793553829193
21,55,7,0.8999999761581421,9.0,0.1,0.6,0.12538856267929077,0.10386418036748654,0.9,-0.10510710288872768,0.20480675995349884
21,73,4,0.8999999761581421,7.0,0.1,1.0,0.2991105914115906,-0.2618465264771229,0.5,-0.23322902859800906,0.02406403049826622
21,75,7,0.5,9.0,0.5,0.8,0.02406403049826622,-0.23322902859800906,0.9,-0.23732101742735498,-0.02925293520092964
21,79,4,0.5,7.0,0.1,0.8,0.36029282212257385,-0.090921622842056,0.1,-0.31705373161334327,-0.050016798079013824
21,8,0,0.8999999761581421,9.0,0.1,0.6,-0.1852540522813797,-0.17791371299746545,0.9,-0.3274815315377806,-0.1545329988002777
22,0,5,0.5,7.0,,,,,0.9,-0.07817784437929967,-0.2395962029695511
22,13,4,0.5,5.0,0.5,1.0,0.0657120794057846,-0.0737378669499312,0.1,0.4280675005237733,-0.09841746091842651
22,15,6,0.5,5.0,0.1,0.8,-0.09841746091842651,0.4280675005237733,0.1,0.10836628283878727,-0.20185288786888123
22,26,0,0.1000000014901161,9.0,0.1,0.6,-0.03022775426506996,0.17001904037979299,0.5,0.1598459962212964,-0.08593405038118362
22,3,7,0.8999999761581421,5.0,0.5,1.0,0.04304208606481552,0.4773099510029796,0.5,-0.27103647682661236,-0.07062873989343643
22,36,7,0.5,9.0,0.1,0.8,0.10932187736034393,0.1222789165571074,0.1,0.31254797562167,0.024125266820192337
22,40,7,0.8999999761581421,7.0,0.9,0.6,0.10943939536809921,0.3606256894053537,0.1,-0.11945465825084041,0.16443456709384918
22,42,7,0.5,9.0,0.1,1.0,0.16443456709384918,-0.11945465825084041,0.1,0.21668665158787287,-0.000826086092274636
22,48,2,0.1000000014901161,7.0,0.9,0.6,0.1647401750087738,-0.1336330441055136,0.1,0.2947580711758804,-0.03248937800526619
22,50,3,0.5,7.0,0.1,0.8,-0.03248937800526619,0.2947580711758804,0.5,0.19678469606005242,0.04068082571029663
22,54,7,0.8999999761581421,7.0,0.9,0.6,0.04638408496975899,0.30837183318117983,0.9,-0.0029307151768785903,0.16184227168560028
22,56,7,0.8999999761581421,9.0,0.9,0.8,0.16184227168560028,-0.0029307151768785903,0.1,0.005494331423602822,0.27261975407600403
