subj,c_effort,c_death
77,0.0023425452579333116,72.96245886901676
78,0.0011172968395270564,3.6875049616441307
79,0.00047282388187497103,2.940702670452582
80,0.0487831160235582,2.2203437105317105
81,0.0013149582558435466,2.3350250191860242
82,0.10597089941260507,1.7872570190659325
83,0.0009437731520791007,0.20503532343185749
84,0.17081545912245458,1.9231396486625072
85,0.02332813354806843,0.7796292369319052
86,0.0009863451353775913,0.7904291176288559
87,0.0010361519229170836,1.1236621804143487
88,0.00241226040195282,3.160039441306333
89,0.002701765138765964,2.1566920774907854
90,0.000886434795992053,0.7858788619369963
91,0.0005531214382016587,0.8007900531060431
92,0.0010427622002937987,0.8257417104588807
93,0.001082161900873255,0.7090823643052103
94,0.004609007961182968,1.8066809945263507
95,0.0024368635800181278,1.1324906626011129
96,0.0007338323450908635,0.5099540972624164
97,0.013746754099499166,0.21299692458256464
98,0.10869658910460911,3.938718839590794
99,0.06661704144813178,0.9949125927744692
100,0.0018390286489443509,1.6277486016325957
101,0.00045329482831084084,2.1915386712240963
102,0.0014428534288912212,3.0317902002879866
103,0.0008552448239868021,0.741109672886414
104,0.00157199572305465,3.6354629097332367
105,0.0018950789812065508,1.519628486614378
106,0.0009277536636243396,0.6991334238552016
107,0.0007505927889106109,2.119187974228862
108,0.001815606084291651,2.742334533218961
109,0.0011735778371505638,1.6638875763306182
110,0.0032992099352763494,3.7798005801588994
111,0.12090497075178522,1.2123131170614911
112,0.0017149090594475549,2.6413892186118266
113,0.01792358215207723,0.3462813845430026
114,0.0027598985447496237,1.152846773192341
115,0.001421580939173214,0.8462974285001015
116,0.0030200610796588126,1.02391029897252
117,0.0012318518867676256,2.112213524134543
118,0.01423704096847244,0.9559546131998922
119,0.0065274483205418,2.3126928344242086
120,0.0018847765464088263,1.6143166984470039
121,0.0028909994581376355,1.9648013503109458
122,0.0004172577110116743,3.91404281328579
123,0.0008065780266038293,1.6178721595970738
124,0.0025394209538550584,6.290869400904273
125,0.0016602079536748135,1.6990522349766006
126,0.001178939992762393,2.2872666829176675
127,0.004001380434393826,1.5417568542409905
128,0.0018548676501064054,2.9683961145635007
129,0.0013493140719225477,2.5332224980125093
130,0.000801864122208068,0.9709483563891771
131,0.000949881388604753,1.1789962165303534
132,0.001269274834492117,0.5742112639230275
