subj_idx,mean_dev_subj,mean_dev_pop,mean_abs_dev_subj,mean_abs_dev_pop,mean_observed,mean_ustar_subj,mean_ustar_pop,subj,omega,kappa,log_omega,log_kappa,omega_z,kappa_z,escape_rate,earnings,mean_vigor,p_heavy,oc_ratio,pct_opt
40,-0.7941168116451804,-0.8973179583245882,0.7941168116451804,0.8973179583245882,0.7323523713457415,1.526469182990922,1.6296703296703297,40,0.5382602707306089,0.2446285482683059,-0.619413061209344,-1.4080143484418908,-0.805060574880265,0.10479481091537561,0.3902439024390244,29.0,0.9023398744735391,0.6,0.6153846153846154,0.7111111111111111
41,-0.04094706374936102,-0.6291935998219841,0.25253269029476993,0.6663250020476258,1.1650252248316233,1.205972288580984,1.7942188246536073,41,1.723379924353356,2.0161333490314544,0.544287434894915,0.7011814933745187,0.532850485853038,1.6603121236019631,0.43902439024390244,-5.0,0.7323523713457415,0.17777777777777778,0.9230769230769231,0.4222222222222222
42,-1.5094250536670664,-0.7490723628795929,1.5094250536670664,0.7490723628795929,0.8833082999358525,2.392733353602919,1.6323806628154456,42,0.7375722705268194,0.0271408968847671,-0.3043912016345838,-3.606713578519853,-0.4428786975769452,-1.5167306301890344,0.21951219512195122,-32.0,1.1650252248316233,0.5777777777777777,0.625,0.6444444444444445
43,-0.7325392602231534,-0.8239207883939793,0.7325392602231534,0.8239207883939793,0.8462361449736563,1.57877540519681,1.6701569333676358,43,3.1181342187730907,0.9858772997861964,1.137234816140509,-0.014223374530609153,1.214564434121607,1.1327059926092438,0.20512820512820512,-71.0,0.8833082999358525,0.08888888888888889,0.9642857142857143,0.37777777777777777
44,-0.6019651163853375,-0.8186875244120932,0.6019651163853375,0.8186875244120932,0.8866636461564685,1.4886287625418058,1.7053511705685618,44,1.5320900972976002,0.6886203635460808,0.4266328798356201,-0.37306515612739793,0.39758257878721237,0.868062666123068,0.43902439024390244,18.0,0.8462361449736563,0.35555555555555557,0.8888888888888888,0.6
45,-0.6507066629472052,-0.6715762281645965,0.6507066629472052,0.6715762281645965,0.9230057116347344,1.5737123745819397,1.594581939799331,45,2.1839649158264915,0.62242366198483,0.7811419935716188,-0.4741342895127838,0.8051631083014485,0.7935248808485595,0.717948717948718,88.0,0.8866636461564685,0.24444444444444444,0.9523809523809523,0.5333333333333333
46,-1.115518162934033,-0.9233776947066082,1.115518162934033,0.9233776947066082,0.844682505962288,1.960200668896321,1.7680602006688964,46,2.210680496987958,0.4067631578486078,0.7933003853220143,-0.8995241846696095,0.8191416593616564,0.47980278191414916,0.7560975609756098,98.0,0.9230057116347344,0.28888888888888886,1.0,0.6222222222222222
47,-0.40850948509785606,-0.6332586489774548,0.42220611068751907,0.6332586489774548,0.9704202807884315,1.3789297658862874,1.6036789297658862,47,0.4461569764726585,0.2861985135160017,-0.8070844237019559,-1.2510696057376993,-1.0208270822439078,0.22054047074052976,0.3902439024390244,26.0,0.844682505962288,0.5555555555555556,0.631578947368421,0.5777777777777777
48,-0.9928484487643255,-0.6925140006037904,0.9928484487643255,0.6925140006037904,1.0248773037440355,2.0177257525083614,1.7173913043478262,48,2.3965837253837763,0.3474629136782003,0.8740442755329562,-1.0570973429008197,0.9119732291354103,0.3635936699939079,0.3333333333333333,-23.0,0.9704202807884315,0.28888888888888886,1.0,0.6222222222222222
49,-1.2620815510731507,-0.7827695587176802,1.2620815510731507,0.7827695587176802,0.9185682339244602,2.180649784997611,1.7013377926421405,49,1.546942532750166,0.1626155024098095,0.43628042335741646,-1.8163667456393335,0.4086743977130684,-0.19636225137556254,0.7317073170731707,127.0,1.0248773037440355,0.4,0.9285714285714286,0.6888888888888889
50,-0.7882806953021172,-0.7474780197168328,0.7882806953021172,0.7474780197168328,1.149846394998886,1.938127090301003,1.8973244147157189,50,1.771753703592814,0.452878247566027,0.5719698490646234,-0.7921319587939276,0.5646770668585813,0.5590038040694508,0.6666666666666666,81.0,0.9185682339244602,0.3333333333333333,0.8947368421052632,0.5777777777777777
51,-1.3226301503719935,-0.579581894280259,1.3226301503719935,0.579581894280259,1.0896488749505102,2.4122790253225035,1.669230769230769,51,0.5699611437952752,0.0224882731093729,-0.562187089257357,-3.794761300780143,-0.7392676487002992,-1.6554145218352712,0.717948717948718,166.0,1.149846394998886,0.7111111111111111,0.375,0.8222222222222222
52,-1.2083997273460145,-0.6037174530985229,1.2083997273460145,0.6037174530985229,0.9089915770018115,2.117391304347826,1.5127090301003345,52,2.007834786462787,0.1721727818797189,0.6970569207865159,-1.759256760574864,0.7084901677137572,-0.1542440332690111,0.15384615384615385,-72.0,1.0896488749505102,0.24444444444444444,0.88,0.4444444444444444
53,-1.0078372819105685,-0.8719175494690969,1.0078372819105685,0.8719175494690969,0.8703566980225419,1.8781939799331104,1.7422742474916388,53,2.907079264820858,0.5785711068955015,1.0671488880852444,-0.5471938239201039,1.1339863655714875,0.7396439806617198,0.46511627906976744,13.0,0.9089915770018115,0.2,1.0,0.5333333333333333
54,-0.7877090800397275,-0.892056906126684,0.7877090800397275,0.892056906126684,0.6990673542283455,1.486776434268073,1.5911242603550295,54,0.8229490706379184,0.328970327941768,-0.1948609627983439,-1.1117877209108489,-0.31695134898996247,0.3232598953176258,0.40476190476190477,47.0,0.8703566980225419,0.4888888888888889,0.7857142857142857,0.6888888888888889
55,-0.2308763411146056,-0.673582798536782,0.2732386652254886,0.673582798536782,0.9687892107248591,1.1996655518394648,1.6423720092616412,55,1.8020205720882168,1.5328562578858809,0.5889085753741538,0.42713283025265986,0.5841515874591332,1.4582031342169124,0.7619047619047619,67.0,0.6990673542283455,0.08888888888888889,1.0,0.4222222222222222
56,-1.292757512852988,-1.0022892854282388,1.292757512852988,1.0022892854282388,0.6940317848058748,1.9867892976588628,1.6963210702341136,56,1.4947469984308346,0.2295662046441934,0.40195696070249,-1.4715638176868087,0.3692125770105546,0.0579275178633547,0.3333333333333333,13.0,0.9687892107248591,0.37777777777777777,1.0,0.7111111111111111
57,-0.19497537161871925,-0.8381191843277493,0.2558544324429655,0.8381191843277493,0.9209109160066987,1.1158862876254179,1.7590301003344482,57,0.6001202144112919,1.1380210221511249,-0.5106252864826911,0.1292908084255428,-0.6799868402151972,1.238546707718996,0.717948717948718,100.0,0.6940317848058748,0.4,0.7727272727272727,0.5111111111111111
58,-0.9725929096139936,-0.890719999914997,0.9725929096139936,0.890719999914997,0.8515542475766419,1.8241471571906354,1.7422742474916388,58,1.1851985609407865,0.2973692384569835,0.16991032252550195,-1.212780685218473,0.10242763976742719,0.24877828420997308,0.05128205128205128,-74.0,0.9209109160066987,0.37777777777777777,0.8421052631578947,0.5777777777777777
59,-0.8022797267171756,-0.9601392584897508,0.8022797267171756,0.9601392584897508,0.7516333167610852,1.5539130434782609,1.7117725752508361,59,1.2118782408794604,0.5009898953522367,0.192171421279969,-0.6911693470582798,0.1280213130084236,0.6334630303656708,0.1951219512195122,-62.0,0.8515542475766419,0.37777777777777777,0.8421052631578947,0.5777777777777777
60,-0.20214219598718244,-0.7056873464888547,0.2823104079402294,0.7056873464888547,0.9557842254174997,1.157926421404682,1.6614715719063544,60,0.3254563021881327,0.532413989781524,-1.1225270746155642,-0.6303339159816094,-1.3834927450129815,0.6783287390819454,0.07142857142857142,-121.0,0.7516333167610852,0.5777777777777777,0.75,0.8222222222222222
61,-1.3163650460809988,-1.0949603638067513,1.3163650460809988,1.0949603638067513,0.8324643853571282,2.148829431438127,1.9274247491638796,61,1.4163412718317223,0.2679903405395441,0.34807697741359395,-1.3168043418837314,0.30726654722396846,0.1720615584969042,0.3076923076923077,-5.0,0.9557842254174997,0.3333333333333333,0.9411764705882353,0.6222222222222222
62,-0.20859375763636975,-0.5590954298771724,0.6575651537603303,0.8528828795128387,1.2419079146044327,1.4505016722408026,1.8010033444816054,62,0.1810288773000734,0.2423602004069868,-1.709098717347629,-1.417330228007742,-2.0578764815078587,0.0979244143119453,0.14634146341463414,-40.0,0.8324643853571282,0.8222222222222222,0.1111111111111111,0.8
63,-1.4809424035595902,-0.6603609782958905,1.4809424035595902,0.6603609782958905,0.9597830916809553,2.4407254952405455,1.6201440699768457,63,1.1344402774665925,0.0317620311181125,0.1261393816895669,-3.4494836925664214,0.05210401605226311,-1.4007746791941391,0.3902439024390244,11.0,1.2419079146044327,0.5111111111111111,0.8888888888888888,0.8
64,-1.0481965554061596,-0.7045510704563269,1.0481965554061596,0.7045510704563269,0.9787265215169171,2.026923076923077,1.6832775919732441,64,2.362500948950174,0.3143679779639902,0.8597207820577113,-1.1571910748738505,0.895505452063023,0.28977523649966397,0.14634146341463414,-115.0,0.9597830916809553,0.15555555555555556,0.96,0.4444444444444444
65,-1.159337952289582,-0.9449089030779242,1.159337952289582,0.9449089030779242,0.9484976903286692,2.107835642618251,1.8934065934065933,65,1.9402235565774877,0.3540533656232508,0.6628032017853744,-1.0383076268618885,0.6691085315657118,0.37745095532491435,0.6923076923076923,88.0,0.9787265215169171,0.24444444444444444,0.9523809523809523,0.5333333333333333
66,-1.2899160242623549,-1.0688715169302219,1.2899160242623549,1.0688715169302219,0.7624379762521809,2.0523540005145358,1.8313094931824028,66,0.1781957590151243,0.0686464348675258,-1.724872563245889,-2.6787860801264913,-2.0760117344945463,-0.8323905323886387,0.12195121951219512,-13.0,0.9484976903286692,0.8222222222222222,0.26666666666666666,0.6666666666666666
67,-0.7539755407918466,-1.2478885842701073,0.7539755407918466,1.2478885842701073,0.5644859976696919,1.3184615384615384,1.8123745819397994,67,0.2901422298642942,0.43617281966589,-1.2373840284239228,-0.8297167387885898,-1.5155442388610767,0.5312852893558692,0.20512820512820512,-33.0,0.7624379762521809,0.6888888888888889,0.47058823529411764,0.6222222222222222
68,0.2002603600239934,-0.5668681636262694,0.23815692814682365,0.5794957763760367,1.2514309285858662,1.0511705685618729,1.8182990922121356,68,0.2413847113490781,1.0775184335281651,-1.4213633055924526,0.07466065053218292,-1.7270659411320028,1.19825734496132,0.32558139534883723,21.0,0.5644859976696919,0.6,0.6,0.6666666666666666
69,-1.577753547257209,-0.7991582295314564,1.577753547257209,0.7991582295314564,0.81732528695206,2.395078834209269,1.6164835164835163,69,0.6599650642225469,0.0285631948839212,-0.41556837835880744,-3.555636282083737,-0.570699537164448,-1.479061478128133,0.23076923076923078,5.0,1.2514309285858662,0.6222222222222222,0.625,0.8222222222222222
70,-0.6189928837249079,-0.8838758268687206,0.6189928837249079,0.8838758268687206,0.865120828649674,1.4841137123745818,1.7489966555183947,70,2.282398210206513,1.072012867278207,0.8252267367451461,0.06953806563460303,0.8558475118046716,1.1944794741084028,0.3333333333333333,-35.0,0.81732528695206,0.13333333333333333,0.9615384615384616,0.4222222222222222
71,-0.3322627829220644,-0.4502560939588537,0.38698359985232755,0.4593098507989152,1.1138241735996748,1.4460869565217391,1.5640802675585284,71,0.8911923290128805,0.3493893076529998,-0.11519501732722076,-1.0515684837739017,-0.2253590965449292,0.3676711652747254,0.05128205128205128,-86.0,0.865120828649674,0.4222222222222222,0.8235294117647058,0.6222222222222222
72,-1.3167486592583564,-0.6042197166290795,1.3167486592583564,0.6042197166290795,0.9609719478936888,2.277720607152045,1.5651916645227681,72,7.967899626564294,0.4360449336517664,2.075420923135219,-0.830009982108973,2.2932007101880245,0.5310690244398085,0.7560975609756098,69.0,1.1138241735996748,0.022222222222222223,1.0,0.35555555555555557
73,-1.34727111646834,-1.038241016133892,1.34727111646834,1.038241016133892,0.6028961076119275,1.9501672240802674,1.6411371237458194,73,2.1890436440809062,0.3131320719143653,0.7834647562501028,-1.1611302224419873,0.8078335977352897,0.28687014247378767,0.5714285714285714,12.0,0.9609719478936888,0.28888888888888886,1.0,0.6222222222222222
74,-0.01923333911959432,-0.8021095933001964,0.1993522250728638,0.8021095933001964,0.859361978606158,0.8785953177257524,1.6614715719063544,74,1.5817999498373487,5.369199715064554,0.4585634073907939,1.6806788685628322,0.4342932325457453,2.382684648063403,0.3076923076923077,-70.0,0.6028961076119275,0.1111111111111111,0.9629629629629629,0.4
75,-0.8942780534777383,-0.9414352441131898,0.8942780534777383,0.9414352441131898,0.7418423478600543,1.6361204013377926,1.6832775919732441,75,1.4812047538964217,0.4659143467518273,0.3928557795420579,-0.7637534670043364,0.35874891305144885,0.5799327450485056,0.35714285714285715,-22.0,0.859361978606158,0.35555555555555557,0.9375,0.6444444444444445
