subj,track_T,track_S,n,omega_z,kappa_z,track_T_z,track_S_z
128,0.13088918861170878,-0.09732454048970196,18,0.7723228821075303,0.1681677861333503,-0.5323900053052697,0.5513645115304273
129,-0.19897095972842185,-0.12029413169576661,18,0.479451978852157,-0.04076001230049481,-1.4871169693311241,0.4729073884816545
130,0.6123724356957947,-0.5194867107488836,18,-1.6023041369861004,-1.6539470029382892,0.8611855479437454,-0.8906127984452306
131,0.5643720379394566,-0.1335424645422155,18,-0.7067193474162441,-0.8269105911452268,0.7222561433080329,0.42765512121228744
132,0.651809398006411,-0.7078979424256379,18,-0.7705677142694217,-0.17926491725964033,0.9753294707142915,-1.5341681431973404
133,-0.12133391653644077,0.08414677819107044,18,-0.8654274068317738,-0.32468426586881943,-1.262409077469649,1.1712152285863435
134,-0.12634967392981725,0.09336722876500361,18,0.4772996649139497,2.3905155415647767,-1.2769263777636233,1.2027094776025473
135,0.25646334439025464,-0.44649760651679005,18,-0.2962315887436375,-0.5028630917380698,-0.16893587751854805,-0.6413042634964192
136,0.7918257835979937,-0.47748407713573177,18,-0.5582296018762176,0.2474254103135858,1.3805843018977346,-0.7471446032912177
137,0.5217491947499511,-0.16190970246183406,18,-0.48202082002877483,-0.16471344396641124,0.5988912024952783,0.3307612820469782
138,0.23042861179277058,-0.04028091528776482,18,-0.31024489139297956,-0.1496036336369141,-0.24428920933840442,0.7462081498636515
139,0.06900655593423541,0.007383069456701371,18,0.7834337216653993,1.0432048472201043,-0.7114992984993379,0.9090137950552846
140,-0.17078251276599335,-0.08066555425996232,18,-0.3040429941055185,-0.2918264404134115,-1.4055300588647741,0.6082665312820634
141,,,18,1.031884902471302,0.6982544949298142,,
142,0.6720283350396669,-0.4055181507777613,18,-0.05855171090992849,-0.4124804920216878,1.0338499208709004,-0.5013309321234243
143,0.408248290463863,-0.35590933164152616,18,0.45793686370451847,-0.6664756975420906,0.27038115268013785,-0.3318823253825139
144,0.37878524373260003,-0.21859798631623445,18,-0.11625109622105374,0.44715951386961056,0.185105118887521,0.1371313814584923
145,0.13074409009212273,0.08779289706020264,18,-2.0751242881485013,-1.0413019874636538,-0.5328099695531067,1.1836692594047253
146,0.5020378541516236,-0.4468790694924719,18,1.778510260390451,0.9800254248591178,0.5418399082997883,-0.6426072247617343
147,-0.327805034053593,0.5085330458847063,18,0.38560824418472517,0.12033852449272286,-1.8600064052405536,2.620789377553257
148,0.3259329603117239,-0.14337208702627616,18,-0.28007597092215014,0.8017292635269028,0.03213271423008884,0.3940801266102367
149,0.8765009801785554,-0.6805552839033974,18,-0.08034150058853942,0.13453157027057444,1.6256629928716235,-1.4407739549893412
150,0.2369340088524613,-0.3024672508396268,18,-1.5848057109827942,-0.8050707204575736,-0.22546038743968574,-0.14934046506633936
151,0.2843555622958357,-0.0968111534147806,18,-0.16791897521575286,-0.07999101559960026,-0.08820635424954014,0.5531180853118415
152,0.08553989227683018,-0.09623045650131089,18,1.915019802266898,-3.0039623440809757,-0.6636462247315195,0.5551015689875155
153,0.34855071841237845,-0.23386069151616914,18,2.2737052526346,0.849176573893556,0.0975961648262577,0.08499863215591633
155,0.5516595178412926,-0.30741975609369304,18,-0.4073922639982423,-0.7248910546342068,0.6854618055272749,-0.16625671362436245
156,0.28620143745032944,-0.5165113501103215,18,0.31168292354084687,-0.07602926760476074,-0.08286376651625811,-0.8804498733134801
157,0.5868455973269638,-0.26956515230063777,18,-0.1483862631868425,-1.0737100431602762,0.7873022340008843,-0.03695692412832106
158,0.4298011912959397,-0.33642206078707376,18,-0.7481778454945538,-2.252112827101574,0.33276254576718955,-0.2653197473376395
159,-0.04577086482730151,-0.10794846574093346,18,0.03616215515611816,0.628147098398087,-1.043704019238708,0.5150764207577556
160,0.21320071635561047,-0.2706119273828228,18,-0.8029846178566007,-0.5218361701803518,-0.29415257231220227,-0.04053238878028651
161,0.22742941307367104,-0.39071904931159485,18,-0.6623682081766168,0.554655337808435,-0.2529699059972914,-0.4507817118815013
162,0.11521430589638532,-0.19316775578244202,18,-1.4482029486850605,-1.1621495412343583,-0.5777584235927402,0.22399329851436167
163,0.4274389073170911,-0.2679192141512207,18,0.9498854861341772,0.3488566087945829,0.32592529603380416,-0.031334901047414536
164,0.515122196369932,-0.703026445479167,18,-0.4456718817656772,0.4446446053542207,0.5797104251998169,-1.5175285943289185
165,0.5687111245916715,-0.32188193146175886,18,-0.7399637540414825,-0.74105315696458,0.7348149293479962,-0.21565509700115015
166,0.046257975369731655,-0.15688082773889392,18,0.8205450448509821,-0.0700577509100526,-0.7773413936039922,0.3479383854353226
167,0.7544136572684693,-0.5017717173977998,18,-0.4384544443132064,1.5530149108946276,1.2723009400909968,-0.8301037802095376
168,0.08426500884694862,-0.25901924589028213,18,-0.04949417851498083,0.15586309231769221,-0.6673361690689076,-0.0009353219380454031
169,0.5844972289721797,-0.43039457367312517,18,-1.0191570215314236,-0.2272507294954568,0.7805052607955439,-0.5863012110720351
170,0.05690336057461189,-0.11155218444907249,18,0.1034370040354505,0.3085643244702445,-0.7465300441618609,0.5027672159669025
171,0.39840953644479793,-0.2994637554891923,18,-1.4259796806464768,-0.8206910902197938,0.24190446702506016,-0.1390814403335336
172,0.8809518482530118,-0.5814769151318612,18,0.36062514991360756,0.5916050425067785,1.638545312198127,-1.1023524436771284
173,0.40648783254046167,-0.5170448822953982,18,0.09556916739258244,-0.6769467000330041,0.265285791336969,-0.8822722566514996
174,0.5192907868894986,-0.48920711785312265,18,-0.3032076536285542,-0.4509429247525663,0.5917757376997951,-0.7871869375155756
175,0.3396831102433788,-0.34371386745515425,18,0.09387226966817465,1.1732281522011112,0.07193030410327601,-0.2902263365700332
176,0.4159590432283809,-0.47342616777321755,18,-1.3680207944497977,0.527407606278261,0.29269868213698885,-0.7332840216500658
177,0.36640707368500525,-0.03794380421162031,18,-1.063496758671889,-1.1015032043995143,0.14927850336817608,0.7541910090114149
