subj,n_anxiety,anxiety_coupling,n_confidence,confidence_coupling,sample
149,18,-0.041780343016085686,18,-0.029992400450989266,exp
150,18,-0.028350409260744208,18,-0.012209462583546894,exp
151,18,-0.0061026363130381725,18,-0.0065388226819136815,exp
152,15,-0.05673955664887068,12,,exp
153,18,-0.02450967113837348,18,-0.019293630756454735,exp
155,18,0.001458203900514946,18,0.008302039243590898,exp
156,18,0.024086265001871447,18,-0.005290764772921012,exp
157,18,0.04763311459685097,18,-0.020992725153540285,exp
158,18,-0.006463588797244995,18,0.2954133938159223,exp
159,18,-0.00038472522739596495,18,0.010419146584856235,exp
160,15,-0.016149132557343408,18,0.004363348872841013,exp
161,18,0.00022206251080329257,18,-0.0005697822786968017,exp
162,18,-0.010222300221347687,18,-0.004270695343620307,exp
163,18,0.00421787124163552,18,0.014043057143018543,exp
164,18,0.03858882642134135,18,0.06688652206530031,exp
165,18,0.016599758880386686,18,-0.0050547423653541255,exp
166,15,0.027873355714502314,16,-0.014037040411521401,exp
167,18,-0.02550637969173516,18,0.014468875996564157,exp
168,18,-0.013547677127642559,18,-0.0158046186207533,exp
169,18,-0.004969677305476382,17,-0.020902648437740867,exp
170,18,-0.015110666817356747,18,-0.010062686864969675,exp
171,18,0.014869724567769521,18,0.03882143864150488,exp
172,18,-0.007733117048320843,18,-0.010324429323436838,exp
173,18,0.041568871659491385,18,0.0032036136782372087,exp
174,18,-0.008922098172478111,18,-0.01720962062227876,exp
175,18,0.013249865231352577,18,-0.015232517677810663,exp
176,18,-0.001460234901013004,16,0.0029926423169001695,exp
177,18,-0.03140343562412295,18,0.00499597432415507,exp
178,18,-0.0008634852569904341,18,-0.0017435203146961128,exp
179,16,0.006232508502840989,18,0.023316703832303116,exp
180,18,0.023289952540031796,18,-0.005843906866018137,exp
181,18,0.0019882964693422834,18,0.005199278977784939,exp
182,18,0.07104084368243263,18,0.0023161859718879192,exp
183,18,0.007011339681447418,18,0.0031953097602787097,exp
184,18,0.005906879914604698,18,0.008374734706766186,exp
185,18,-0.015570864032803422,18,0.032148616330000185,exp
186,18,-0.04597375681514078,18,0.01547762393182901,exp
187,18,-0.0010379576674706173,18,0.01285829530310423,exp
188,18,0.011574977056976132,18,0.005070328027924078,exp
189,18,-0.0006586950893991483,18,-0.004318797234837993,exp
190,17,0.0027078935868421984,18,0.0021431428357725044,exp
191,18,-0.0014927278498977406,18,0.008925553089316609,exp
192,18,0.0050105555830364775,18,0.03100451787068256,exp
193,17,-0.01618257802648237,18,0.016813817380724235,exp
194,18,0.05496485003501312,17,-0.03600701417332635,exp
195,18,0.004610206320519514,18,-0.020810553306123705,exp
196,18,0.026604574489907315,18,-0.04324982302081649,exp
198,18,0.0008927328403094146,18,-0.00438603693621718,exp
199,18,-0.02629389659397995,18,-0.015844520922699824,exp
200,17,-0.03237527381294593,18,-0.013940108571593675,exp
201,18,-0.03644728988821837,18,0.026551507948370093,exp
202,18,0.014101455151910377,18,0.008261655656232608,exp
203,18,-0.03671799581492766,18,-0.04009832748391944,exp
204,18,-0.01531998621057032,18,0.007145206212024072,exp
205,18,0.01339609145867092,18,0.015928813117073125,exp
206,17,-0.016675608984323645,16,0.02640600090008212,exp
207,18,-0.000426454042392719,18,0.0022622369162229156,exp
209,18,0.022899472813931503,18,0.02369106130137877,exp
