subj,omega,kappa,log_om,log_kap,pred_earn,shortfall
150,0.6454323807015402,0.1245516754590045,-0.437834829098901,-2.0830345852648318,0.8532445613311536,0.09484396972382314
151,1.5486956696340286,0.1248491468313948,0.43741307320644385,-2.080649095828804,0.693423746331453,0.2546647847235237
152,0.9353848885693294,0.0592256419541267,-0.06679718886753189,-2.826400689753707,0.8326139930546527,0.11547453800032403
153,1.1319877853886933,0.0769580244252498,0.12397518943010177,-2.5644951431042506,0.7911265125586031,0.1569620184963736
154,1.0946641250720273,0.1554442020768109,0.09044758112159407,-1.8614684408454432,0.7727493960228958,0.17533913503208087
155,4.176161019370539,0.6865967185456822,1.4293924081153722,-0.37600817725094177,0.14472560804248616,0.8033629230124906
156,2.4723636922131726,0.1352869884088078,0.905174653455374,-2.000356916879191,0.5039288681100359,0.4441596629449408
157,2.201071535136396,0.6177699186716549,0.7889443032139895,-0.48163919072930766,0.44544649747367226,0.5026420335813044
158,2.14271519024952,0.1275190375074685,0.7620738053024056,-2.059489611745783,0.5712304633812371,0.37685806767373964
159,4.498391140730449,0.302718513232061,1.5037198085671082,-1.1949519044941193,0.16024317314207814,0.7878453579128986
160,1.1522370543790363,0.1772918652778583,0.1417053174753374,-1.729957948072096,0.7556363707547077,0.19245216030026902
161,2.9642504102028027,0.1641824681332945,1.086624187739369,-1.8067768590814903,0.40630821504286446,0.5417803160121122
162,12.2934875248509,1.0917483504595682,2.50906965263557,0.08778040246832562,-0.21982211050155906,1.1679106415565357
163,6.079847592280832,0.4279092181540461,1.804979628604818,-0.8488442130149508,0.006506689575815271,0.9415818414791615
164,1.830200964636746,0.2750569973216681,0.6044257775653039,-1.2907769398036875,0.5954393107377194,0.3526492203172573
165,1.5876597971578847,0.0436660916831132,0.46226110634588335,-3.1311834120980815,0.7113475710151712,0.2367409600398055
166,0.2841355275551397,0.1069073328205472,-1.2583039449480724,-2.235792868162917,0.8922197910086475,0.055868740046329246
167,2.5032205339238964,0.0421366483319911,0.9175781164085198,-3.16683741026689,0.5232599675837564,0.42482856347122033
168,1.3584990401905424,0.2170741384938168,0.30638044336251585,-1.527516331746209,0.704777375593623,0.24331115546135373
169,2.1332724037143183,0.4568316065140337,0.757657140530737,-0.7834404318911274,0.49302744325755843,0.4550610877974183
170,0.2694933836555306,0.0402748509478304,-1.3112114393777525,-3.212028050786769,0.9216479287389259,0.026440602316050832
171,0.3425131066074436,0.0399538317782228,-1.0714453545450493,-3.2200306970208348,0.9166179104031883,0.031470620651788406
172,1.3348790920028837,0.5133601579676975,0.28884071996260097,-0.6667776178266287,0.6325391088729713,0.31554942218200543
173,0.4911460789188905,0.0440509357535418,-0.711013682362758,-3.1224086838393847,0.9009680168699928,0.047120514184983864
174,5.491905283456093,0.0138328378281371,1.7032752414817134,-4.280709960707873,0.09953025093199894,0.8485582801229777
175,1.493048157153691,0.0892078343314992,0.40081977333069446,-2.4167864144244326,0.7155496679660927,0.23253886308888405
176,1.4113899816540092,0.0960083503684636,0.34457502139729873,-2.3433201082922737,0.730069462435972,0.21801906861900466
177,4.400739195900109,3.371322185648338,1.481772525882159,1.2153050073740719,-0.11829483282155423,1.066383363876531
178,1.160130047712018,0.0818748631031941,0.1485321089309733,-2.5025632570501757,0.783962717252457,0.16412581380251967
179,2.4638597655140217,0.3207566959730234,0.9017291307050653,-1.1370723997166894,0.46174194515573175,0.48634658589924495
180,1.7844681112674543,0.2477658586218511,0.5791203939466925,-1.3952710972379814,0.6112943786734639,0.3367941523815128
181,2.201999752491877,0.230258582721178,0.7893659258989728,-1.4685523288794302,0.5328949448776168,0.4151935861773599
182,3.0463602631223607,0.0054498216497685,1.1139475216493093,-5.212172395655572,0.4341406881376244,0.5139478429173523
183,18.369648412943484,0.40774152500122,2.9106997598464623,-0.897121822488633,-0.2820629999102259,1.2301515309652027
184,3.2893565036257435,0.569681593852892,1.190691954043631,-0.5626776815083409,0.27642840097706634,0.6716601300779104
185,1.6585877612920068,0.0963620962055979,0.5059664940688818,-2.339642347574218,0.6793522096669218,0.2687363213880549
186,2.262317437158112,0.0314715639285395,0.8163897025774242,-3.4586708732861706,0.5748892336351941,0.37319929741978264
187,3.2557242460852387,1.4778218917299368,1.180414753548046,0.39056930899251396,0.14781619212699373,0.800272338927983
188,0.8254457522040404,0.1450760027581073,-0.1918317328581588,-1.9304975169313703,0.8214758936954486,0.1266126373595281
