subj,track_T,track_S,n,omega_z,kappa_z,track_T_z,track_S_z
212,0.7170525126857927,-0.4056522249644296,18,0.6597349510506934,0.22609992576937177,1.1524952460546265,-0.5712598244401706
213,0.3615945316606385,-0.06315973093968297,18,-3.3649353296212343,1.1637403117340785,0.16925680690692935,0.5481231537237266
214,0.19326302701127754,-0.0387994590561868,18,0.7699247881807507,0.11258977164956203,-0.29636786527931297,0.6277408801427468
215,-0.21908902300206648,-0.07240217018840427,18,1.2284632869868355,-0.3548389405382935,-1.436981967866539,0.5179156912180373
216,0.4866642633922877,-0.26268390124528407,18,-0.09699276538003582,1.3005999136550066,0.515214344441431,-0.1039902907134726
217,-0.04539206495016017,0.06556679171633606,18,0.31391510157294944,0.6500710842852206,-0.9565158226779925,0.9688455952758778
218,-0.10901285620008953,-0.02064131468831728,18,0.36910107992039914,-0.12878573295731272,-1.13249838834022,0.687087925917616
219,0.04918693768379648,0.1583925303554041,18,1.173998714040702,0.5306631952526182,-0.6948992156805631,1.2722319572571588
220,0.8268688657895646,-0.5630689827238656,18,0.28058316259254,0.16414795184604614,1.456260150438653,-1.0857517978056668
221,-0.2679711003789362,0.27853392658849196,18,-1.3880604453049796,-0.5094917442484245,-1.5721955234145548,1.6648952601394862
222,0.08183170883849715,-0.18038616304615082,18,-0.9308238511774416,-0.2362380870649675,-0.6045999523360998,0.16498695371875785
223,0.33886949683494294,0.011595897407839575,18,0.7578779930331102,1.7480203436663988,0.1063966969520125,0.7924501954956754
224,0.5603155257282213,-0.43205694178501985,18,-1.5510942669982715,-2.1419382983629633,0.7189423688104106,-0.6575594983538157
225,0.15015329590101795,-0.2847373970808524,18,-1.9761706770886414,-0.69652598563696,-0.4156144344706487,-0.1760686815629955
226,0.2754801772600728,-0.17757370242961776,18,0.35364174003028737,0.5113163798567721,-0.06894559092594428,0.17417903995664186
227,0.45742479792120455,-0.34742244615869705,18,0.3734207965519986,0.1330263468324202,0.43433455575758567,-0.3809449289181793
228,0.7457440977032667,-0.6303860667601828,18,0.019954755598839795,-1.3205722526389962,1.2318595331861009,-1.3057671246362672
229,0.5913164739915447,-0.30969615076761986,18,0.7035138608623693,-0.6073128295085212,0.8046946253629836,-0.2576424518516204
230,0.42648121593443045,-0.21756865208253368,18,0.6622451695869584,0.8461919478918267,0.34874098104991436,0.04346182239694453
231,0.5546124202619888,-0.5130378640519075,18,-0.7201334101953756,-0.02416230842304941,0.7031669106233673,-0.9222329365256258
232,0.16329931618554522,-0.45964825429872963,18,0.8340250076629427,-2.225069172884664,-0.3792510015037353,-0.7477373741084173
