subject,mean,median,std,hdi_lower,hdi_upper
250,0.2332585813955789,0.21815287007549175,0.10124225679273302,0.1,0.4092708079655274
251,0.4023003354740623,0.4033032486917671,0.1269030623277271,0.16255149134420646,0.6373827549191652
252,0.3401381695335043,0.3309271241278309,0.12859801961805079,0.1,0.5506043575579287
253,0.30993632478194205,0.28090359143140753,0.16324909445363833,0.1,0.6004630351338935
254,0.17375721869504074,0.15886047362826083,0.06984398807516884,0.1,0.3004423280127843
255,0.15356366949698622,0.138333514027977,0.05731436210432441,0.1,0.2575515137190102
256,0.3571103645107132,0.3409330759865966,0.15005520465622388,0.1,0.609186483237329
257,0.2482568660342828,0.23171051377463622,0.11056106451966555,0.1,0.440591087691451
258,0.22942930001889728,0.2155775181975949,0.09813422663611393,0.1,0.4035006760079985
259,0.35260924069114175,0.3056936469135932,0.20849178423268153,0.1,0.7305765851669356
260,0.4264609276284502,0.4012969853276168,0.19989504138217798,0.1,0.7688682454097053
261,0.1879945239437465,0.17307962598766788,0.07750678665221124,0.1,0.32556228397285186
262,0.22976020622201612,0.20922532058123292,0.10708890472231118,0.1,0.4168765911614814
263,0.35387040799542563,0.3209863675084865,0.1866657316162725,0.1,0.676642444159433
264,0.19994048650768928,0.1850515718880555,0.08432297699207816,0.1,0.34862490065924717
265,0.28818311638993926,0.2773464624545791,0.11803796925584041,0.1,0.4849625982780822
266,0.24687124561447898,0.2317843053683571,0.10875522224550392,0.1,0.4350174599726867
267,0.1896885725120074,0.17418892620992016,0.07956836467634278,0.1,0.3302519752092722
268,0.2529463633070318,0.22895372584711515,0.1258754394789443,0.1,0.4799756499872766
269,0.28821285902931726,0.26844655425494224,0.1357710688100979,0.1,0.5236679720928393
270,0.46836511372264644,0.3502068876410115,0.394018607535561,0.1,1.1658672976655369
271,0.2745027984331953,0.2610211292015606,0.11756232260902982,0.1,0.47504441417673837
272,0.7188830378267997,0.6954466779349704,0.26929178769595347,0.24646678652610834,1.2270686125023353
273,0.5030839395533532,0.44490326586311735,0.29565696490808563,0.1,1.03489452586978
274,0.2855674879921436,0.2529783696428444,0.1545120536406322,0.1,0.5672348293817231
275,0.3409847358451576,0.3096830192030451,0.17724962605032943,0.1,0.6562655053860971
276,0.18877521860749216,0.17129079958678878,0.08175513245384768,0.1,0.33494228830439493
277,0.28964685043428084,0.2662901161225063,0.14298893508225602,0.1,0.5405624599682713
278,0.19194213531505072,0.1789556294599714,0.07763045809602234,0.1,0.3269210265361545
279,0.31898273352305073,0.3049886132506849,0.13940040796478353,0.1,0.5551869402224849
280,0.3276727587757825,0.3103395395160348,0.14506463283788076,0.1,0.5742318792835832
281,0.1907664741450734,0.17164111573242566,0.08549097574609153,0.1,0.3438503721969757
282,0.6639543369348421,0.6197857176598897,0.3093499091984638,0.1414799875323763,1.2292541731970474
283,0.3483651136620951,0.3347812177398226,0.14625955749004532,0.1,0.5927522019437523
284,0.4627467677678711,0.34905304359338074,0.3850014966921155,0.1,1.135092020071855
285,0.5192067353551006,0.5030642466761232,0.2133704784211364,0.1,0.8734238066001713
286,0.21046558395840315,0.19201491376137725,0.09633992583088151,0.1,0.38163037017277857
287,0.24152372977923253,0.2183223278603379,0.11917074685382961,0.1,0.45415185278154657
288,0.8693228567121097,0.8210128236532195,0.4125481236749142,0.1,1.567714876476598
289,0.3932485935240774,0.38239558205067475,0.1565877435555921,0.1,0.6538903442096798
290,0.2709556548689409,0.24866112965422207,0.13116792877048997,0.1,0.5005696566297845
291,0.1968628092333115,0.1819648274820615,0.08328130691187105,0.1,0.3429219699922995
292,0.39863534119294397,0.3357357295955239,0.2595328182917401,0.1,0.8616740569151404
293,0.21949446462628106,0.2062689960358141,0.09207752827144956,0.1,0.37904103256613186
