subj,sample,F1,F2,F3,F4,F5,F6,F7,F8
48.0,exploratory,0.6081056530598409,-0.11875277175009137,1.4887366148971524,0.641098485330423,-0.4920853452056388,-0.7677248087382641,-0.13285221251750234,0.33138601832780273
49.0,exploratory,1.8391592864866975,2.467901340352449,0.4138749479229568,0.8099461842032818,0.4909394057100936,1.3417356029841085,0.9430785971811659,-0.3008899372514027
50.0,exploratory,0.2275876816087964,0.4635445048876065,-0.49534153680952636,-0.31353602076740655,1.0017394166657554,-1.198698004926089,0.3979070959400499,1.3431487089397898
51.0,exploratory,-0.25234531516324055,1.248691766691236,-0.4240775229284598,1.3419086038435668,3.334415809103114,-0.7265448946532067,-0.6760808026603987,1.6267131946452464
52.0,exploratory,-0.8469722737604793,-0.44968731350836405,-0.012337398895406904,-1.4265535595645225,-0.982219350559573,0.5320158783765431,0.16714945378217172,1.0140203225484883
53.0,exploratory,1.9686015022266998,2.4794881530878934,-0.6115530106970983,-0.3153378167801273,-1.1053014239431609,-1.0825531138610407,1.0394967766779484,-0.14982014095087579
54.0,exploratory,0.8337977051196059,-0.6030446909275112,1.6732993435581371,0.11351260738434649,0.637292804013317,-0.12494887497036763,-0.7179213320185889,0.5669650147197453
55.0,exploratory,-1.0530083823406005,-0.4968406530883439,0.34776467123442717,-0.13892616599784155,0.7475386262427973,-0.23291020587500622,-0.35523624015331007,-0.8653914417572409
56.0,exploratory,0.3728592783091774,-1.35203009274935,0.9342754453717139,-2.9358735648768572,-0.3574400323353153,-0.7501796207609559,-0.03355281238182625,1.8295022371030398
57.0,exploratory,0.3610773402123091,0.7454804757970714,-1.6758758696285987,0.6796802555457713,1.7125783782635722,-0.880912948537113,-0.24612300718017388,0.5363173608250665
58.0,exploratory,-0.2540609831103721,0.6708866219902428,1.351019283045507,0.2953677197911647,-0.9145420482913849,-0.19496072319093588,-0.7554724767587545,-0.29827215751838454
59.0,exploratory,-0.6650769403788382,-1.129413738445168,-0.7708892958366239,-2.6756923718640797,-0.8738696601518927,0.63965910631284,0.2716021102726985,1.0389109206940927
60.0,exploratory,1.0137456648230132,-0.07344256171102091,-1.2914052399082734,0.019802879152435986,-0.6405298902142821,-0.531763817374061,1.4618254996382654,1.129363666728025
62.0,exploratory,0.5978440265367108,0.540792587424329,-0.18145670284666568,-0.7303149508267888,1.4831782927573134,-0.1570068185922361,-1.4206239415824287,-1.2612441949445767
63.0,exploratory,-0.8297732703582524,-0.3355058934122812,0.8271262981223917,0.16973261112816046,-0.8038394097631681,-0.5538794924704846,-0.4553686111878076,-0.028396069690326788
64.0,exploratory,0.36790509870010213,-1.6244685329506054,-0.9040834341706999,-0.41760180537364433,-0.34593266204291806,-0.9853945522299928,-0.19621581520083667,-0.40215976064841513
65.0,exploratory,0.7163617912178604,-0.8086810910859252,-1.5207569148487323,2.0835365323819275,1.4088435161899642,1.2928603631555948,-0.2518361538463246,0.7654956114312882
66.0,exploratory,0.6055997316227307,0.1110902640430843,1.0923537441538562,0.7357687220817141,0.21931339483209175,0.8617966276092631,-1.3457651096653815,0.5495713874692865
67.0,exploratory,-1.0578650800811622,-0.3194435019342368,0.8225346361480901,0.182931039901415,-0.7966753075348929,-0.14352697525481045,-0.22755817478326934,-0.04225283106991837
68.0,exploratory,0.5317799127548561,-0.618540328456621,1.281875334280187,0.26449423943030076,-0.6379214461351438,-0.5530141867606548,-0.29858962379583803,0.7242917326242522
69.0,exploratory,-1.3466883297246246,0.4657072504696372,-2.3692149041835235,1.1769981310134159,-0.41707521932234076,-1.1884931185410803,-0.7168620704036455,-1.042571646417484
70.0,exploratory,-1.261414514245938,0.11808609008915363,-0.191655313230372,0.11428239196939487,-1.0341344905402867,-0.6367639186493883,-0.9261517304829866,1.0509987160612733
71.0,exploratory,-0.3994634231220191,-0.7978924846831006,1.0215344810987348,0.16135240401636883,-0.8931323265412527,1.0041180814740662,1.1745492132615374,-0.01696636617971948
72.0,exploratory,-0.13241057641934081,-0.9359609586923283,-0.3905477522218497,-2.0280453702596573,1.4259070585084674,0.06905228872380183,-1.0335350949278215,-2.020757691161713
73.0,exploratory,-1.351455280453252,0.07530445563990132,-0.24315763284321534,0.5297960323061921,-0.1049365716532202,-0.1637469002208632,-0.5049615465955126,-0.3757494699622718
74.0,exploratory,-0.4892472019342488,-0.31479705957911186,1.1066716356385662,0.5608430543751586,0.24315149624634913,-0.1348723564498976,-0.053201989775457655,-0.580458638399937
75.0,exploratory,0.20016919989823767,-1.358579982772778,-0.6756627119381136,0.91650446852451,-0.2081320186218018,2.520590113338792,1.6822311805835986,1.167868602223277
76.0,exploratory,0.2169605894426658,-0.6106987619214633,-1.6793584723617445,0.22408214623661604,-0.6379238830233688,0.1708514501850891,-0.9204024482264711,-0.5537631386118809
77.0,exploratory,-1.2040898854031699,0.06815330309603827,0.7366015722242247,0.13926343730941695,0.06063815933370232,-0.18209752371544688,-0.6173360518125605,-1.2854026984278397
78.0,exploratory,-1.0487781440452852,-0.8819001146990946,0.058090105658189874,-0.26952648256644324,0.05685286888262076,0.9749598055728604,0.08184958482376409,-0.3447668851133824
79.0,exploratory,-0.6581811332399454,-0.14674335096326077,-0.9610576307937191,-0.7340521213707198,-0.5960908157724036,-0.13479838182285298,0.0905116168492442,-1.1558516483521832
80.0,exploratory,1.4493833695408178,0.5284589878058829,-0.3415231911708057,0.7960405121259234,-0.1372691832757453,2.42564888523658,-0.2620474008323346,-0.3524739537729974
