subj,intercept,b_threat,b_distance,b_cookie,r2
57,0.5763888888888857,0.6249999999999998,1.0000000000000002,2.555555555555556,0.5508351488743646
58,0.4930555555555509,6.458333333333332,0.1666666666666678,0.11111111111110938,0.847571679344646
59,2.777777777777776,0.8333333333333337,0.5833333333333335,2.222222222222222,0.5552455357142857
60,2.5624999999999947,3.5416666666666687,0.33333333333333476,0.5555555555555558,0.43983591613491346
61,0.409722222222217,6.458333333333332,-0.41666666666666524,0.8888888888888877,0.6697048611111109
62,4.006944444444444,0.20833333333333204,-0.33333333333333287,-3.3306690738754696e-16,0.12749999999999972
63,-0.4444444444444434,1.6666666666666656,0.16666666666666652,1.4444444444444438,0.21628092577813252
64,1.3263888888888864,5.625,0.08333333333333434,0.333333333333332,0.6370455856895556
65,3.2916666666666616,2.9166666666666656,-0.4166666666666657,2.555555555555555,0.5955017301038061
66,1.4652777777777763,2.291666666666667,0.5000000000000001,2.555555555555555,0.4505008839127872
67,0.680555555555552,2.916666666666665,0.08333333333333474,3.6666666666666656,0.49008849557522116
68,2.145833333333329,2.7083333333333375,1.166666666666667,-0.8888888888888883,0.37286585365853653
69,1.0486111111111056,3.9583333333333335,2.0833333333333335,0.11111111111111005,0.620545073375262
70,4.819444444444441,0.4166666666666663,-0.25000000000000006,1.8888888888888882,0.34546472564389674
71,3.909722222222218,0.6249999999999994,0.9999999999999997,0.5555555555555545,0.2594291539245669
72,4.847222222222218,0.4166666666666681,0.5000000000000009,0.6666666666666667,0.08633093525179858
73,0.993055555555551,3.1250000000000013,0.3333333333333348,1.7777777777777777,0.7281839622641508
74,4.319444444444442,-2.0833333333333335,0.16666666666666596,0.4444444444444444,0.17695473251028815
75,-0.3750000000000049,2.9166666666666705,1.5833333333333344,0.6666666666666669,0.5904471544715448
76,4.236111111111108,0.4166666666666658,-0.3333333333333331,1.3333333333333326,0.38495575221238953
77,2.951388888888884,1.041666666666668,0.0833333333333346,2.777777777777778,0.6713852376137514
78,5.812499999999998,0.2083333333333322,0.08333333333333354,-0.11111111111111138,0.07547169811320742
79,6.868055555555553,0.20833333333333162,-0.08333333333333257,0.11111111111111022,0.23529411764705954
80,2.8194444444444393,3.7499999999999987,0.08333333333333386,1.5555555555555542,0.6974489795918366
81,5.097222222222221,-2.916666666666668,-0.08333333333333426,-0.7777777777777783,0.1362198497429813
82,0.0,0.0,0.0,0.0,
83,5.895833333333329,1.0416666666666656,-0.08333333333333333,0.6666666666666652,0.4166666666666665
84,-0.31944444444444836,3.750000000000001,1.6228321254289589e-15,3.6666666666666665,0.6516342573438147
85,-0.1041666666666696,2.708333333333335,0.08333333333333455,1.222222222222222,0.6750448833034111
86,6.152777777777778,-2.916666666666669,-0.9166666666666669,-0.2222222222222217,0.6659722222222222
87,-1.770833333333333,5.208333333333332,1.166666666666666,0.3333333333333337,0.6351766513056836
88,3.5277777777777755,2.4999999999999987,0.6666666666666667,0.8888888888888886,0.47715736040609136
89,5.194444444444439,0.8333333333333325,-0.16666666666666635,1.5555555555555545,0.4999999999999999
