,conf_accuracy,conf_accuracy_EV,anx_accuracy
100,0.5994218053774393,0.32269788907488745,0.7793830999764659
101,0.3054052355568548,-0.001958449939036462,0.6231993624350642
102,0.4448699966600276,0.4278548605452279,0.36589586144252173
103,-0.6351553593652163,-0.4983517595149495,-0.08471737420873575
104,0.2815386622079816,0.2627386058333783,0.6056978774101713
105,0.43266484469789807,0.3675226419440523,0.5766967882001443
106,0.24335772860958302,-0.05682798088676605,0.4623942725117499
107,0.24419756956395872,-0.019928350397091996,0.7581753965757457
108,0.47526318393988404,0.42135449002550796,0.7348469228349537
109,0.5877836095915422,0.5478545356432033,0.48121773951145336
110,0.5532043747267252,0.5164495834824139,0.2970442628930023
111,0.04973603678883595,0.04962036960726074,-0.03754696307413192
112,0.7766670222094905,0.6510365024711728,0.40134003725439077
113,0.414486003406548,0.5267952865330426,-0.4966996338993915
114,0.4057862540917901,0.2199716803266705,0.45199316457579825
115,0.40285613595346526,0.26486918809268806,0.8139732925645681
116,-0.425507728887871,-0.21288764419152836,0.5767293191929015
117,0.2569427119134619,0.13478014303046043,-0.31201120713442887
118,-0.21857074646050878,-0.16014800101311893,0.4652421051992355
119,0.0923820921677031,0.15041554381813332,6.91511393510715e-18
120,0.5996658118544776,0.47982258979251363,0.3058703990760267
121,0.45253410833149726,0.4182379327565947,0.8662242843482696
122,-0.48563591392215094,-0.3006001189140458,0.2691706339641813
123,0.3455832540375292,0.2767529448670111,0.23331413131434572
124,-0.5010721341608471,-0.4989598429306835,0.06978631577988534
125,0.4029712493220175,0.28000299780630905,-0.17864740025262413
126,0.49005253828314843,0.42547345013791105,0.09022811434760547
127,-0.04894889643932307,-0.06725124405395268,0.48291342317255004
128,-0.24124056272527689,-0.22070611258145634,0.13088918861170878
129,-0.1300038828103535,0.050632146394527545,-0.19897095972842185
130,-0.007217157884336274,0.17066791053239372,0.6123724356957947
131,0.3671384806616405,0.21545409592369916,0.5643720379394566
132,0.19449506782610038,0.15057640972913489,0.651809398006411
133,0.028941269463698568,-0.12669099228090194,-0.12133391653644077
134,0.45094998068311,0.41098584372439423,-0.12634967392981725
135,0.013970449510634503,-0.16654937131611158,0.25646334439025464
136,0.40598673171329347,0.2071706785940811,0.7918257835979937
137,0.40452264928345866,0.25186713026759255,0.5217491947499511
138,0.20133348565264994,-0.08186552689866973,0.23042861179277058
139,,,0.06900655593423541
140,0.46136923092424775,0.4614758586110764,-0.17078251276599335
141,0.3496679670973227,0.30798108665048884,
142,0.47070621447004496,0.5189520620689004,0.6720283350396669
143,0.5848959241383134,0.5255168297211532,0.408248290463863
144,0.31095245895254997,0.11789011770621441,0.37878524373260003
145,-0.0619297872717483,-0.2761852884694233,0.13074409009212273
146,0.22670949275010702,0.25570501989163896,0.5020378541516236
