subj,intercept,b_threat,b_distance,b_cookie,r2
124,2.347222222222221,0.41666666666666663,0.3333333333333332,-0.3333333333333332,0.1866028708133971
125,5.986111111111111,-3.749999999999999,-4.718447854656915e-16,-0.6666666666666672,0.781437125748503
126,5.881944444444442,-4.375,-0.5833333333333356,-1.555555555555556,0.8081597222222222
127,2.5902777777777755,1.041666666666665,0.3333333333333339,2.333333333333333,0.3566359119943222
128,2.2708333333333326,4.791666666666668,-0.33333333333333226,0.3333333333333323,0.784900284900285
129,3.937499999999998,-0.20833333333333248,0.16666666666666585,0.4444444444444433,0.08639705882352933
130,3.7777777777777763,-1.666666666666666,0.16666666666666666,1.4444444444444442,0.37174211248285327
131,7.8749999999999964,-6.25,-0.4166666666666699,-1.6666666666666672,0.5651945320715037
132,2.4097222222222205,-1.0416666666666659,-0.3333333333333337,0.444444444444444,0.08106694560669436
133,6.104166666666663,0.6249999999999983,-0.7499999999999982,-2.0000000000000013,0.35416666666666674
134,1.2638888888888886,1.25,-0.9999999999999994,-0.4444444444444449,0.37830687830687837
135,5.34722222222222,-1.2499999999999987,0.1666666666666653,-1.1111111111111114,0.404040404040404
136,6.569444444444447,-4.583333333333333,-0.833333333333334,-2.1111111111111125,0.6590303676078849
137,6.361111111111109,-3.333333333333333,-0.5833333333333357,-1.8888888888888888,0.7340216322517206
138,2.347222222222223,-1.2500000000000009,-0.16666666666666693,-1.1111111111111116,0.49382716049382713
139,0.0,0.0,0.0,0.0,
140,4.3611111111111125,-4.166666666666667,-0.833333333333332,1.222222222222223,0.4890510948905109
141,3.7152777777777763,-1.0416666666666665,-0.41666666666666774,-2.333333333333333,0.6780551905387646
142,5.1805555555555545,-3.75,-0.750000000000002,0.11111111111111022,0.5428189116859946
143,6.291666666666663,-3.749999999999999,-0.4166666666666686,-1.1111111111111112,0.7458133971291867
144,6.041666666666663,-2.916666666666666,-0.25000000000000194,-2.7777777777777772,0.6912527798369162
145,3.979166666666665,-1.4583333333333326,0.08333333333333173,-2.222222222222222,0.2043889845094663
146,4.506944444444445,-1.4583333333333335,-0.3333333333333337,-1.7777777777777783,0.4855769230769229
147,4.520833333333331,-1.0416666666666659,-0.3333333333333343,-9.159339953157541e-16,0.09490740740740755
148,5.187500000000001,-1.8750000000000007,-0.5833333333333324,-2.1111111111111116,0.5300285986653956
149,6.902777777777777,-4.5833333333333375,-0.16666666666666807,-0.6666666666666669,0.8240343347639484
150,3.2499999999999982,-8.326672684688674e-17,0.7499999999999999,-0.4444444444444443,0.16214622641509424
151,5.909722222222219,-5.208333333333333,-0.7500000000000024,-1.0000000000000004,0.712054965646471
152,-1.3124999999999993,1.4583333333333337,0.5833333333333338,0.7777777777777775,0.23529411764705876
153,4.520833333333334,-1.0416666666666687,-0.33333333333333376,-2.1111111111111125,0.5072028811524609
