dataset,subj,log_omega_true,log_omega_rec,log_omega_lo80,log_omega_hi80,log_omega_lo95,log_omega_hi95,log_kappa_true,log_kappa_rec,log_kappa_lo80,log_kappa_hi80,log_kappa_lo95,log_kappa_hi95
0,370,-0.4308706814929926,0.15862549265641696,0.06879453321986737,0.2501340292513329,0.01630224710723691,0.2954911454261777,-1.3741744355037369,0.28410001959086567,0.2063943498042118,0.36413000292166203,0.16982900752944777,0.3989985187006282
0,371,-0.41659762954461377,-0.2954602791998221,-0.4066806211914277,-0.18657092194849256,-0.4651562424546535,-0.11742373954438654,-2.3649725522116407,-0.44923670594749754,-0.5456087012078108,-0.3473291047094196,-0.6004893671584093,-0.3041546854899376
0,372,2.2191210079840493,2.789052425087102,2.7291798579432682,2.8474571874028687,2.695062646616158,2.8820698496341235,-0.2912279182230883,2.431123029321792,2.3707718603906773,2.4918928825087416,2.3387840334997767,2.528272975676337
0,373,-0.16375306190443084,0.2843065727368838,0.19424447582867138,0.38065483099880487,0.1560586466767685,0.42646644295919506,-1.6320326245712606,0.2618758075537885,0.1837442133846477,0.3418347145837031,0.13827571099005165,0.38624003525258815
0,374,-0.39143210949973944,-0.15262144344581707,-0.25580223443045813,-0.053826958808497805,-0.3135724246477975,0.011090424119974381,-1.9645981944331397,-0.2541007518110943,-0.34254017639647516,-0.17012712484106554,-0.3849726812630446,-0.11803463626225673
0,375,-2.3315557912025646,-1.400842533001648,-1.6500139644410148,-1.1491680900121068,-1.7838826479477519,-1.0118907572251148,-5.069631876523143,-1.382873664202855,-1.5555388911998609,-1.2062028841497034,-1.6731166099593358,-1.128251639045266
0,376,1.3901775699417482,1.3101747762022145,1.2418071344160215,1.3777963640883855,1.2028994611719854,1.4144076257674436,-1.3430248038720014,1.2132430911913348,1.1437022852876026,1.2870705632409858,1.1013784929633805,1.3173982619401179
0,377,0.6948284476474805,0.5254162597361782,0.44642314663970833,0.605722022283717,0.4041671736498197,0.645027568314319,0.2216723187555771,0.6274517157465329,0.5575518114966701,0.6972994370633503,0.5197203252387277,0.72764174119528
0,378,0.08493286814288398,0.5307549872754679,0.45031158188262344,0.608852174665255,0.41244447104806387,0.6433059891218863,-1.2603516027835533,0.4802712631629079,0.40555898504463533,0.5544668913712502,0.37200433600321803,0.5858006822771763
0,379,0.33053336361931124,0.33530059618608926,0.2512449167061495,0.41973612494951573,0.20347012670257095,0.4621589692273254,-0.9901273517671189,0.25143233842901896,0.17643746021858542,0.3271119787694714,0.1438868842780156,0.3643668426498309
0,380,0.3365043947883836,0.7604945854253176,0.6925836459393278,0.830566451389994,0.6542661994723487,0.863841943087509,-2.3609450048503486,0.5495622579486923,0.48033582851202283,0.6230420563349339,0.4422569064462421,0.656877297121835
