step,elbo_joint,elbo_choice
803,-121126.9140625,-8276.51171875
804,-124333.4921875,-8274.357421875
805,-85045.2578125,-9433.662109375
806,-71773.9140625,-7958.74072265625
807,-101587.6015625,-8202.5478515625
808,-117133.21875,-8342.8955078125
809,-49496.23828125,-8133.7529296875
810,-83928.0546875,-8203.8681640625
811,-49197.390625,-8266.720703125
812,-67021.6953125,-7882.2646484375
813,-110112.578125,-8099.8017578125
814,-145721.890625,-8101.81201171875
815,-59115.4140625,-8450.412109375
816,-112910.6953125,-8132.06640625
817,-99650.4453125,-8858.708984375
818,-55641.79296875,-8212.130859375
819,-53199.58984375,-8600.40625
820,-80300.8671875,-8124.5654296875
821,-53738.31640625,-8193.1611328125
822,-60152.94921875,-8407.2265625
823,-99447.0234375,-8069.7353515625
824,-124373.59375,-8003.4169921875
825,-56186.55078125,-8375.29296875
826,-71274.0859375,-8533.5947265625
827,-72127.6796875,-8256.93359375
828,-95162.71875,-8396.31640625
829,-260588.09375,-8980.2177734375
830,-56136.4375,-8573.7021484375
831,-68640.3359375,-8987.7939453125
832,-56626.3359375,-8448.53125
833,-96505.1796875,-8248.1865234375
834,-103568.0625,-8063.62841796875
835,-351265.5625,-8002.27294921875
836,-64427.53125,-9282.9951171875
837,-72459.8359375,-8490.1025390625
838,-51819.0390625,-8308.802734375
839,-68422.109375,-8297.1201171875
840,-90688.6328125,-8827.6044921875
841,-73578.7734375,-8558.025390625
842,-486472.65625,-8743.8798828125
843,-177444.765625,-9224.94921875
844,-56955.61328125,-8031.59423828125
845,-57634.16015625,-8396.91015625
846,-53364.93359375,-8156.47998046875
847,-114849.3359375,-7910.82177734375
848,-70470.9765625,-7998.8759765625
849,-68775.8515625,-8010.3427734375
850,-47811.859375,-8924.9560546875
851,-50257.9765625,-8420.318359375
852,-86603.328125,-8989.6455078125
853,-78108.25,-8081.62158203125
854,-66112.6171875,-8620.7158203125
855,-52140.19140625,-8852.1865234375
856,-53512.27734375,-9555.470703125
857,-46939.67578125,-9154.13671875
858,-63019.2578125,-8818.427734375
859,-64502.28515625,-8129.2578125
860,-61407.14453125,-8684.7763671875
861,-67568.3125,-7701.521484375
862,-50747.1484375,-8633.5654296875
863,-66407.5,-8332.5166015625
864,-71369.0,-9501.8828125
865,-52488.2578125,-8341.0810546875
866,-43715.54296875,-8684.1845703125
867,-131067.0546875,-8133.45458984375
868,-54173.28125,-7788.109375
869,-52329.078125,-8196.33984375
870,-47253.7109375,-8863.1455078125
871,-61208.37109375,-7884.11669921875
872,-62359.00390625,-9161.240234375
873,-64440.546875,-8116.66015625
874,-58646.6875,-8130.80029296875
875,-64498.69921875,-8357.4794921875
876,-58595.26953125,-8137.1728515625
877,-55325.67578125,-8284.4736328125
878,-78290.171875,-8832.0947265625
879,-64706.74609375,-7844.0390625
880,-91109.234375,-8259.9716796875
881,-67945.4140625,-8740.0244140625
882,-85421.203125,-8219.181640625
883,-113416.265625,-7900.8583984375
884,-61407.03515625,-8609.6845703125
885,-47134.796875,-8153.20166015625
886,-43276.01953125,-8304.04296875
887,-113841.875,-8508.6826171875
888,-52321.9921875,-8242.083984375
889,-97152.4609375,-8214.4248046875
890,-64797.73828125,-8280.13671875
891,-435885.3125,-8253.5517578125
892,-69731.8046875,-8635.69140625
893,-142451.171875,-8104.974609375
894,-59525.61328125,-8132.95751953125
895,-77648.8671875,-7889.50634765625
896,-48033.4921875,-8182.142578125
897,-87224.1953125,-7964.400390625
898,-111490.6875,-8908.3271484375
899,-186196.5625,-7880.2333984375
900,-57614.7890625,-8034.2939453125
901,-96945.4609375,-8316.6083984375
902,-51414.46875,-8019.9228515625
903,-74579.3203125,-7969.580078125
904,-57783.65625,-8044.73388671875
905,-151241.671875,-8298.619140625
906,-63856.3671875,-8637.2666015625
907,-85334.0390625,-8121.51708984375
908,-70201.0859375,-8120.97314453125
909,-66040.46875,-8350.7763671875
910,-58934.4296875,-8019.6650390625
911,-67437.5625,-8045.13623046875
912,-80413.640625,-8339.8505859375
913,-53786.984375,-8274.63671875
914,-48017.08203125,-8060.82373046875
915,-69023.5625,-9862.7275390625
916,-67870.9453125,-7871.9697265625
917,-43636.77734375,-8448.61328125
918,-50581.546875,-8379.11328125
919,-218413.421875,-8040.3271484375
920,-45794.5078125,-8041.18212890625
921,-51492.2421875,-7867.9892578125
922,-137135.859375,-7958.80029296875
923,-54075.640625,-8229.7978515625
924,-46723.59375,-8172.44091796875
925,-49027.8671875,-7929.29736328125
926,-86403.4296875,-8635.8154296875
927,-86256.046875,-8236.53125
928,-77756.828125,-8210.1923828125
929,-61889.07421875,-8180.8671875
930,-51270.4375,-8148.767578125
931,-53905.21484375,-8428.240234375
932,-273733.65625,-7921.4677734375
933,-78562.9453125,-8099.82373046875
934,-124453.921875,-9049.1376953125
935,-67538.6171875,-8145.3466796875
936,-56373.3359375,-7777.20849609375
937,-69295.125,-8335.0673828125
938,-62690.765625,-8174.9365234375
939,-67365.515625,-7987.87548828125
940,-49255.4375,-8769.2734375
941,-59490.8046875,-8733.0107421875
942,-50320.44140625,-7624.83056640625
943,-55914.5078125,-8093.935546875
944,-38251.6484375,-8253.0654296875
945,-136288.71875,-7886.6005859375
946,-76013.7890625,-8325.064453125
947,-86328.3359375,-8163.630859375
948,-43735.73046875,-7972.5185546875
949,-66492.3125,-8191.2705078125
950,-97166.9453125,-8028.85595703125
951,-80035.2890625,-8105.5185546875
952,-143354.359375,-8661.5244140625
953,-75665.703125,-8040.85400390625
954,-54976.35546875,-8240.0849609375
955,-88102.1484375,-8479.439453125
956,-80678.4765625,-7912.20947265625
957,-66990.5078125,-8194.236328125
958,-62449.51953125,-7963.3828125
959,-52777.4453125,-7836.634765625
960,-41496.66015625,-7814.6328125
961,-110072.875,-7945.47509765625
962,-60831.21484375,-8355.564453125
963,-52236.89453125,-7737.21826171875
964,-52386.03515625,-8073.36083984375
965,-71561.3671875,-7928.51171875
966,-61295.125,-7650.22021484375
967,-42429.0078125,-7801.15625
968,-69738.8125,-7898.55517578125
969,-137906.484375,-7628.47802734375
970,-66825.578125,-8056.068359375
971,-55308.34765625,-7740.5439453125
972,-53468.15625,-8092.03369140625
973,-66467.140625,-9038.685546875
974,-53123.7734375,-7791.48291015625
975,-50921.875,-7750.8955078125
976,-59041.97265625,-7851.1279296875
977,-47572.17578125,-8605.2666015625
978,-76519.71875,-7898.4443359375
979,-54790.3671875,-8234.2490234375
980,-42619.01953125,-7746.349609375
981,-52317.359375,-7831.5283203125
982,-45968.96875,-7914.291015625
983,-44507.609375,-7840.361328125
984,-55100.7421875,-8052.58837890625
985,-57797.6484375,-7753.3740234375
986,-45523.4453125,-8285.54296875
987,-70549.109375,-8181.6044921875
988,-70909.2890625,-8141.35205078125
989,-61640.59375,-7854.31982421875
990,-76703.640625,-8818.9638671875
991,-55537.22265625,-7844.59716796875
992,-44986.82421875,-7701.63720703125
993,-55491.03125,-7774.7333984375
994,-52183.421875,-7873.0029296875
995,-70628.4765625,-8070.22509765625
996,-56140.125,-7933.4599609375
997,-152308.140625,-8078.72314453125
998,-56281.484375,-7978.70654296875
999,-49227.3828125,-8754.8740234375
1000,-40985.625,-8316.9755859375
1001,-104567.0234375,-8009.328125
1002,-44860.28125,-8236.189453125
1003,-46546.375,-7896.46142578125
1004,-84467.8359375,-8002.32763671875
1005,-59020.0859375,-8131.63232421875
1006,-105899.40625,-8703.845703125
1007,-55190.08203125,-7966.22021484375
1008,-77689.4375,-9278.0205078125
1009,-78008.515625,-7688.87646484375
1010,-45196.109375,-8066.884765625
1011,-53153.21875,-8365.75390625
1012,-44517.75390625,-8444.513671875
1013,-43231.203125,-8140.4423828125
1014,-49494.37109375,-8089.94873046875
1015,-40600.61328125,-7818.83935546875
1016,-70755.984375,-7884.1767578125
1017,-41797.6484375,-7572.32275390625
1018,-73430.640625,-7822.60693359375
1019,-44902.1015625,-8005.37451171875
1020,-134269.921875,-7660.2509765625
1021,-49128.796875,-7886.3134765625
1022,-44449.58984375,-8066.2958984375
1023,-105191.34375,-7858.31591796875
1024,-49744.203125,-7886.36962890625
1025,-62211.8828125,-7836.609375
1026,-43417.9765625,-7802.005859375
1027,-42910.3359375,-8009.6025390625
1028,-61855.53515625,-8285.73046875
1029,-44725.9296875,-8334.26171875
1030,-41794.59765625,-8231.2177734375
1031,-57683.44921875,-7714.5966796875
1032,-150960.75,-7873.0302734375
1033,-61049.89453125,-7892.35595703125
1034,-54142.21875,-8039.7998046875
1035,-134824.3125,-8473.0
1036,-50772.8203125,-7957.130859375
1037,-92005.515625,-7991.41796875
1038,-49142.1171875,-7832.52392578125
1039,-54046.46484375,-8008.73193359375
1040,-61596.828125,-7838.43701171875
1041,-51720.41796875,-7860.740234375
1042,-56070.21484375,-7859.92919921875
1043,-64601.4453125,-8583.1474609375
1044,-47912.96875,-7835.2939453125
1045,-346123.09375,-7816.89697265625
1046,-68893.09375,-7904.8818359375
1047,-44178.35546875,-8042.9462890625
1048,-43604.1875,-7455.416015625
1049,-42333.0703125,-8071.62744140625
1050,-57343.20703125,-7771.85205078125
1051,-56101.671875,-8553.337890625
1052,-161787.046875,-8070.2314453125
1053,-51715.34765625,-8228.984375
1054,-45555.6796875,-7860.15283203125
1055,-79129.3984375,-7875.45654296875
1056,-51765.92578125,-7658.39892578125
1057,-41572.2578125,-7690.951171875
1058,-60682.4375,-7800.60693359375
1059,-46887.01953125,-8365.5517578125
1060,-69836.3671875,-8113.78466796875
1061,-47321.51171875,-8080.34033203125
1062,-51404.3046875,-7671.1494140625
1063,-36583.9765625,-8127.10107421875
1064,-45397.66796875,-8071.50927734375
1065,-41119.08203125,-8175.14794921875
1066,-51124.671875,-7682.0224609375
1067,-59615.59765625,-7952.35888671875
1068,-81177.734375,-7566.69580078125
1069,-77059.8515625,-7859.04541015625
1070,-117507.4375,-8259.0126953125
1071,-47209.30078125,-7739.18310546875
1072,-59868.234375,-8155.412109375
1073,-43644.80078125,-7838.1552734375
1074,-62441.05859375,-7836.33251953125
1075,-78449.359375,-8045.92431640625
1076,-65277.48046875,-8092.1728515625
1077,-43577.55859375,-7878.2314453125
1078,-42228.7421875,-7830.5048828125
1079,-47916.41796875,-7908.22509765625
1080,-37611.83984375,-7656.181640625
1081,-42120.875,-7701.52490234375
1082,-106813.5078125,-8499.0244140625
1083,-55337.52734375,-7790.0576171875
1084,-43939.73046875,-7831.26806640625
1085,-77151.8046875,-7944.55078125
1086,-48372.390625,-8046.97509765625
1087,-73812.2890625,-7824.55419921875
1088,-39545.62890625,-8134.27685546875
1089,-48328.30859375,-7611.6015625
1090,-51874.9375,-7909.8330078125
1091,-70011.375,-7876.79150390625
1092,-44025.56640625,-8032.3779296875
1093,-47599.078125,-7752.921875
1094,-52768.3359375,-8049.158203125
1095,-153035.0625,-7963.85009765625
1096,-98402.3515625,-7937.17724609375
1097,-43745.55078125,-7711.662109375
1098,-61016.609375,-7686.46044921875
1099,-53019.30859375,-7971.02880859375
1100,-101955.28125,-8036.12841796875
1101,-56885.4609375,-8242.7265625
1102,-41514.265625,-7641.923828125
1103,-48823.09765625,-7771.3408203125
1104,-56842.51171875,-7618.63818359375
1105,-148622.953125,-8494.4287109375
1106,-40561.625,-8107.365234375
1107,-88959.515625,-7658.15283203125
1108,-45052.03515625,-7858.9130859375
1109,-63500.48828125,-7851.93115234375
1110,-64172.921875,-8165.5654296875
1111,-95405.5234375,-7561.15283203125
1112,-52027.95703125,-7627.33154296875
1113,-50810.40234375,-7992.6142578125
1114,-44643.39453125,-7829.552734375
1115,-62479.01953125,-7852.9609375
1116,-43269.578125,-7761.97216796875
1117,-68387.09375,-7794.33203125
1118,-68523.015625,-7586.9541015625
1119,-51791.4765625,-8075.82861328125
1120,-51745.06640625,-7718.521484375
1121,-114818.0703125,-7939.56005859375
1122,-59774.890625,-7670.1396484375
1123,-48701.1953125,-7965.04248046875
1124,-44931.39453125,-8277.4521484375
1125,-46268.140625,-8107.2490234375
1126,-44635.15234375,-7897.08203125
1127,-53173.49609375,-7984.92626953125
1128,-50014.921875,-7741.2607421875
1129,-48989.85546875,-7861.49169921875
1130,-48977.71875,-7547.91650390625
1131,-41078.97265625,-8001.04296875
1132,-66588.15625,-7670.45361328125
1133,-47055.33203125,-7788.57958984375
1134,-48010.265625,-7920.50732421875
1135,-87373.421875,-7673.2861328125
1136,-48468.578125,-7767.77392578125
1137,-74806.0859375,-7892.51171875
1138,-68104.3671875,-7548.29150390625
1139,-46021.640625,-7575.61083984375
1140,-52143.80078125,-7897.9375
1141,-50597.85546875,-7829.5107421875
1142,-53099.859375,-7514.96533203125
1143,-41283.71484375,-7856.248046875
1144,-50935.640625,-7742.94287109375
1145,-58848.29296875,-8089.8427734375
1146,-67685.84375,-7863.2890625
1147,-63089.47265625,-7739.26708984375
1148,-44254.1484375,-7664.98486328125
1149,-35682.7578125,-7835.71435546875
1150,-67597.4140625,-7644.60498046875
1151,-78861.1796875,-8006.50439453125
1152,-52197.4375,-7934.873046875
1153,-37688.2265625,-7627.421875
1154,-38678.5625,-8225.9736328125
1155,-64315.2578125,-8045.3916015625
1156,-80258.8671875,-7680.41357421875
1157,-52811.40234375,-8150.49169921875
1158,-40512.2578125,-7872.17333984375
1159,-47592.26953125,-7662.9814453125
1160,-49319.76953125,-7820.89501953125
1161,-47846.90625,-7725.70263671875
1162,-39277.21875,-7650.34423828125
1163,-54452.33203125,-7741.810546875
1164,-47781.33984375,-7500.68359375
1165,-49173.6875,-7637.15283203125
1166,-45359.97265625,-7640.85693359375
1167,-47024.73828125,-7529.822265625
1168,-43121.33203125,-7736.38818359375
1169,-52703.20703125,-8009.71044921875
1170,-41451.5859375,-7860.9443359375
1171,-102363.78125,-8120.45947265625
1172,-86222.5859375,-8078.27685546875
1173,-51640.9296875,-7737.0771484375
1174,-48431.3125,-7621.72021484375
1175,-64203.9453125,-7792.267578125
1176,-66272.2578125,-8138.029296875
1177,-48226.53515625,-7708.75390625
1178,-51517.734375,-8185.482421875
1179,-48008.87109375,-8072.17431640625
1180,-36565.265625,-7669.7109375
1181,-38947.91796875,-7783.357421875
1182,-47736.5234375,-8381.015625
1183,-70047.765625,-7771.2919921875
1184,-53526.2890625,-7715.1416015625
1185,-41258.03515625,-7910.06005859375
1186,-44985.55859375,-7646.927734375
1187,-75432.453125,-7789.3759765625
1188,-38467.5078125,-7826.20361328125
1189,-50712.46484375,-7616.40771484375
1190,-47052.48046875,-7773.34228515625
1191,-44818.80859375,-7955.60498046875
1192,-46130.7734375,-8115.1259765625
1193,-82436.671875,-7816.6953125
1194,-41444.9609375,-7839.89501953125
1195,-46750.3984375,-7653.59130859375
1196,-96817.7421875,-7941.36474609375
1197,-43342.1875,-7797.8173828125
1198,-93195.484375,-7768.19287109375
1199,-44266.7734375,-7562.6005859375
1200,-48663.72265625,-7723.89990234375
1201,-54212.03125,-8049.79443359375
1202,-47790.48046875,-7632.91650390625
1203,-59808.62109375,-7904.94580078125
1204,-40086.28515625,-7896.7373046875
1205,-83146.3984375,-7837.09521484375
1206,-82247.7109375,-7589.322265625
1207,-46288.86328125,-7843.05517578125
1208,-66841.34375,-7659.86083984375
1209,-93694.40625,-7481.40087890625
1210,-39000.0390625,-7692.4775390625
1211,-51296.04296875,-7491.51708984375
1212,-43184.1015625,-8536.19921875
1213,-40917.90625,-7979.390625
1214,-49169.125,-7974.2255859375
1215,-38438.04296875,-7931.7333984375
1216,-38330.40625,-8103.25146484375
1217,-44551.3671875,-8008.52685546875
1218,-46290.07421875,-7765.7939453125
1219,-45202.15625,-7880.369140625
1220,-64375.2890625,-7912.6572265625
1221,-48089.87890625,-7611.75634765625
1222,-64891.74609375,-7754.17724609375
1223,-98005.0,-7637.72998046875
1224,-49994.140625,-7732.93505859375
1225,-56683.6953125,-8121.6943359375
1226,-47632.7734375,-7669.45849609375
1227,-37836.7734375,-7627.84912109375
1228,-42761.33984375,-7542.84375
1229,-53397.7890625,-7882.890625
1230,-81549.1953125,-7652.87890625
1231,-83844.7890625,-7786.06103515625
1232,-70664.6640625,-7653.791015625
1233,-56804.703125,-7776.2314453125
1234,-45448.421875,-7617.5908203125
1235,-47778.59765625,-7772.46826171875
1236,-41373.65234375,-7824.24853515625
1237,-90408.7578125,-7562.30078125
1238,-50908.2265625,-8001.3662109375
1239,-42520.59375,-7663.97216796875
1240,-37450.4765625,-7403.39599609375
1241,-60170.24609375,-7969.9990234375
1242,-103389.640625,-7920.5537109375
1243,-41282.2890625,-7491.70703125
1244,-40332.03515625,-7616.65673828125
1245,-48007.3046875,-7666.44189453125
1246,-46639.96484375,-7743.20849609375
1247,-41199.88671875,-7560.66259765625
1248,-41118.3671875,-7597.70703125
1249,-50628.0,-8086.099609375
1250,-44322.66796875,-7970.19482421875
1251,-47268.1640625,-7630.88623046875
1252,-45727.48828125,-7938.49267578125
1253,-59379.203125,-7671.498046875
1254,-44817.7421875,-7837.85498046875
1255,-39336.80078125,-7787.48486328125
1256,-55332.359375,-7764.14501953125
1257,-46569.81640625,-7662.3447265625
1258,-37264.94921875,-7616.759765625
1259,-127361.484375,-8056.400390625
1260,-34244.203125,-7534.0830078125
1261,-60123.61328125,-7596.658203125
1262,-44935.796875,-7592.42822265625
1263,-37205.59765625,-7601.08740234375
1264,-50097.68359375,-7858.95947265625
1265,-63029.64453125,-7942.85595703125
1266,-52281.2421875,-7659.419921875
1267,-63268.37890625,-7905.54833984375
1268,-48796.00390625,-7538.71484375
1269,-32864.609375,-7620.56103515625
1270,-48664.296875,-7681.2109375
1271,-51106.265625,-7555.37939453125
1272,-38357.6875,-7481.3623046875
1273,-43525.05859375,-7579.427734375
1274,-36569.2265625,-7986.07958984375
1275,-35717.390625,-7725.10595703125
1276,-50491.82421875,-7931.60205078125
1277,-69833.75,-7732.76171875
1278,-44908.015625,-7775.07177734375
1279,-51750.1640625,-7757.625
1280,-42878.3671875,-7482.904296875
1281,-44334.08984375,-7594.0087890625
1282,-87740.828125,-7381.3818359375
1283,-40638.87890625,-7440.82568359375
1284,-43468.20703125,-7502.93017578125
1285,-41029.3671875,-7573.95361328125
1286,-52067.9453125,-7768.54931640625
1287,-41287.34765625,-7617.884765625
1288,-37109.69921875,-8121.25634765625
1289,-57858.546875,-7788.8271484375
1290,-41399.6171875,-7698.849609375
1291,-47752.4296875,-8016.67626953125
