subj,k,beta,c_death
150,0.747414472023424,3.6365573666796034,55.40603894845474
151,1.0548910945808612,5.3828391110157146,217.03172659123737
152,2.679743993192443,2.3897455590764167,1435.2179153682744
153,2.849535020501704,22.10173295138296,387.1429542682066
154,1.2357163770427975,7.759756597670192,1126.2471948792036
155,1.0909169137621526,4.229847450461991,590.4208992321652
156,1.878408238457277,3.98852049045809,231.5159077455412
157,0.8985504323317125,5.893981661044135,973.4012532918006
158,0.7668129726553007,3.4402309209175033,518.5179442402081
159,1.727488612647552,4.647713661510932,36.99393098571063
160,2.0968715085710072,1.442295396395913,167.7143236605606
161,1.8127785865525148,2.7645597160483084,15.465933673012048
162,0.8638439157043399,3.411480179321236,274.360397682498
163,2.711754482979425,3.876396047589338,185.93382012815746
164,1.3285084423149898,4.314359916329045,39.2905342978047
165,0.6277254875232795,5.243423464635106,236.43936781731148
166,2.926113676482031,3.0007624748467747,199.3488536809937
167,0.9326221366343088,11.936605502468034,3.3955432280284277
168,1.7885823998148733,2.8940238161719405,58.72116955833581
169,1.3613012426723856,3.086609650838081,44.26500306747723
170,1.9932537577176705,3.832438151998875,44.33188745624894
171,0.9436886814869843,2.9277781814498134,566.554369211398
172,0.8199884872227595,8.939005188434905,45.63001871989334
173,0.921678119452284,5.860643030559922,406.4266271975135
174,0.8944118241558608,5.325507257239753,117.24060944203059
175,1.7537132025222395,5.921567818892242,35.2698161964792
176,1.3694188581264588,2.7256466191279047,12.386171101855437
177,1.349240124660851,2.3875989338456156,220.01365936252284
178,1.3188998531882052,1.696182070323836,1012.5321909840961
179,1.9939083279620218,2.8082413238093378,38.77320927852369
180,0.836247955813499,4.2823937326865265,31.763354753939293
181,1.3095061709568943,3.7476975070185996,293.20799111221197
182,2.216446518938705,3.1176405516466,248.46570482942494
183,1.5560422777367087,3.357965756447488,594.5947786677875
184,6.225427768313594,3.705517229758105,241.06754499828588
185,1.3766161564894621,4.308860836309876,14.588429485394645
186,2.9438324281068105,5.079609008076054,69.19750673944209
187,1.3189516153865055,7.410375376178434,65.18894775095279
188,6.0398505256045505,4.553771975971098,117.54836738136588
189,2.4367121671803296,8.335425085224868,287.6895363731821
190,1.032455310361625,4.540942898083847,109.0550153841373
191,2.6502777079036806,2.8892158376944153,52.079495759624514
192,1.5050090226026664,3.684570094454146,15.448532645713797
193,1.5510246925711766,3.312371221056942,11.272237525402446
194,1.8926869840829716,2.322966702274299,24.20808800631007
195,1.786471538131177,3.507030787922646,286.9493388580112
196,0.6995733264904652,5.687554910985566,126.08631224703798
197,0.9762891406249455,1.8646149123906703,0.4886594873108094
198,1.341620535136438,3.523402299302018,1354.351187855183
199,3.42953311070417,2.5619211606978527,152.3060448832867
200,1.6076686062017422,1.4972322260617035,1737.6699817078018
201,1.7503976033355035,2.022077581870461,67.570785490996
202,2.1091620469257406,2.1592066560542706,19.762610575424144
