subject,mean,median,std,hdi_lower,hdi_upper
188,2.2565892321794276,2.0782590006684054,1.0915672261935956,0.5065555992900733,4.24748202869363
189,2.1645767538045346,2.0250890378545137,0.8953509339567701,0.6837163860155797,3.8530496289612244
190,1.0008244925844942,0.9766872927445793,0.3977988882915214,0.2738888520467275,1.7373852744863938
191,0.6601192852974533,0.6094804580326876,0.3559034640833132,0.08075050637239944,1.313905780346588
192,0.5749084866424435,0.5434583330014234,0.276631430451485,0.10822167683157914,1.0766078292230807
193,0.4648062593916947,0.43076850147838047,0.24299892408318322,0.061135600180467174,0.9016875230090012
194,0.30374052270319724,0.27174650942875245,0.16872670879013862,0.04623987731644803,0.6162841278591645
195,0.5677566112544209,0.527784636749863,0.2878628544420538,0.08844245060780864,1.0982863946837875
196,2.056504675751112,2.0373310891437595,0.5088972906017469,1.0948331575115804,3.0105542030477594
197,0.3061902935196615,0.27150343159663126,0.17635725034460825,0.03397858080869112,0.6217777908289643
198,0.6519050965384448,0.62101312214624,0.3065719622458194,0.11054156287672262,1.20124038634364
199,0.5526604596232362,0.4978195333222163,0.31601110856373044,0.06415937708116927,1.1242199697542485
200,0.21347631526924113,0.19019814549527658,0.11890829682906078,0.02827470790476766,0.42936811393837193
201,0.2916633327962996,0.26039200467857965,0.16508032466795097,0.039838239194497915,0.5953708483307507
202,0.33590384904687276,0.3035727512568017,0.18810816651272144,0.046698762498390514,0.6792038563439884
203,0.8699571797876416,0.8291716124832758,0.39239448291260076,0.18451538755221758,1.6052639284736445
204,0.7373885808927791,0.7051651131896618,0.3446886089183571,0.11858925718427127,1.3482930681727827
205,1.903215926902582,1.866147948878333,0.5595364687386201,0.8475992737284851,2.937951905265541
206,7.4869014045867495,6.434723623123414,4.636103690388756,1.2555200787738379,15.817526605000257
207,0.942605707243859,0.8895472651752085,0.4580703334451621,0.14466942062004914,1.7730077774908954
208,0.36709681798296384,0.33201423364730553,0.20161013116933327,0.04941908952999836,0.7379467225047593
209,0.31079209947955916,0.28128250187783477,0.16880128600833139,0.04472213670230321,0.6174802681999856
210,0.2350977078840239,0.21081377473412521,0.1307749474196207,0.042223523572019174,0.47855668811985674
211,1.7034872618646364,1.6836750543984054,0.47301309902196237,0.8474218302031261,2.63503525606044
212,0.9571761747454883,0.9476011472279176,0.3706570402928264,0.2655084711017057,1.6295059995397296
213,0.7838086483944351,0.7482102448574001,0.3573293180087658,0.1515901459294057,1.4226790401845606
214,0.9899929153679168,0.9786496865755956,0.3796503307227845,0.2906363836443488,1.6861334101733196
215,1.4280580756776475,1.3762950768379976,0.5665307121515252,0.41542292739480197,2.4925111138888685
216,0.7455333019805251,0.6966602327165629,0.3732318129952338,0.11057439772770784,1.4193738543555072
217,0.2944661028334807,0.2636993283532707,0.1646197603943178,0.04048221862600565,0.5963553795856239
218,1.688394754519076,1.6743142652818799,0.4398886577774149,0.893628813730517,2.549792423314388
219,1.5479133140037524,1.5105154624695558,0.5551853572589568,0.5335074904176589,2.5716949042158053
220,1.1127075239661768,1.081458530607112,0.44797121211053337,0.3030634292259028,1.9516060027185496
221,0.7474796747009446,0.7115493960702357,0.3473152047115338,0.1095003672361004,1.3499534448536445
222,3.347997242830664,3.2350989847287916,1.0764215942033861,1.3901287797658146,5.30095267020882
223,0.21188872732464387,0.1894532001551505,0.11954559584265907,0.02659733572894119,0.42942632939442754
224,0.25944432757053904,0.2308598550102671,0.14874598741748174,0.03541950000163807,0.5324929989586764
225,1.230422552236248,1.2134897032506087,0.42136976059852155,0.4245278117429563,1.9945085311345228
226,2.8386246608522296,2.6103823771102865,1.3224776335506923,0.7998959834110716,5.289196274473264
