subj,optimality_rate,overcautious_rate,overrisky_rate,mean_ev_loss,heavy_rate,survival_rate,total_earnings,heavy_rate_lowT,heavy_rate_highT,threat_sensitivity_choice
179,0.6666666666666666,0.2222222222222222,0.1111111111111111,0.25872676055899385,0.4444444444444444,0.4666666666666667,73,0.6,0.3333333333333333,0.26666666666666666
180,0.8222222222222222,0.044444444444444446,0.13333333333333333,0.12179904456218768,0.6444444444444445,0.5333333333333333,100,1.0,0.2,0.8
181,0.8222222222222222,0.08888888888888889,0.08888888888888889,0.13760624927934018,0.5555555555555556,0.6,95,0.8666666666666667,0.26666666666666666,0.6000000000000001
182,0.6888888888888889,0.2222222222222222,0.08888888888888889,0.14407868385502873,0.4222222222222222,0.7111111111111111,84,0.7333333333333333,0.26666666666666666,0.4666666666666666
183,0.8,0.1111111111111111,0.08888888888888889,0.10149406893754731,0.5333333333333333,0.8888888888888888,116,0.8666666666666667,0.26666666666666666,0.6000000000000001
184,0.4222222222222222,0.5555555555555556,0.022222222222222223,0.5674088153174872,0.022222222222222223,0.6888888888888889,31,0.0,0.06666666666666667,-0.06666666666666667
185,0.8222222222222222,0.1111111111111111,0.06666666666666667,0.0940610435925703,0.5111111111111111,0.5333333333333333,76,0.9333333333333333,0.2,0.7333333333333334
186,0.5555555555555556,0.4222222222222222,0.022222222222222223,0.3961989510331886,0.15555555555555556,0.5333333333333333,40,0.26666666666666666,0.06666666666666667,0.2
187,0.7333333333333333,0.24444444444444444,0.022222222222222223,0.10570493125624186,0.3333333333333333,0.5333333333333333,64,0.8,0.0,0.8
188,0.4888888888888889,0.5111111111111111,0.0,0.4852553761759986,0.044444444444444446,0.6666666666666666,34,0.06666666666666667,0.0,0.06666666666666667
189,0.5777777777777777,0.4222222222222222,0.0,0.3629936069381388,0.13333333333333333,0.9333333333333333,62,0.3333333333333333,0.0,0.3333333333333333
190,0.7777777777777778,0.1111111111111111,0.1111111111111111,0.13841760272311704,0.5555555555555556,0.5555555555555556,85,1.0,0.26666666666666666,0.7333333333333334
191,0.6888888888888889,0.24444444444444444,0.06666666666666667,0.148340534387646,0.37777777777777777,0.5333333333333333,64,0.6,0.2,0.39999999999999997
192,0.7555555555555555,0.15555555555555556,0.08888888888888889,0.19312980369027596,0.4888888888888889,0.7777777777777778,95,0.7333333333333333,0.26666666666666666,0.4666666666666666
193,0.7111111111111111,0.17777777777777778,0.1111111111111111,0.2877655229461126,0.4888888888888889,0.5111111111111111,67,0.6,0.2,0.39999999999999997
194,0.6666666666666666,0.2,0.13333333333333333,0.31177504888504876,0.4888888888888889,0.5111111111111111,67,0.5333333333333333,0.4,0.1333333333333333
195,0.7555555555555555,0.17777777777777778,0.06666666666666667,0.18462111956129,0.4444444444444444,0.7111111111111111,88,0.6666666666666666,0.2,0.4666666666666666
196,0.9333333333333333,0.022222222222222223,0.044444444444444446,0.03871207721751005,0.5777777777777777,0.7111111111111111,112,1.0,0.0,1.0
197,0.7111111111111111,0.0,0.28888888888888886,0.24881535560752888,0.8444444444444444,0.8888888888888888,180,1.0,0.7333333333333333,0.2666666666666667
198,0.7555555555555555,0.1111111111111111,0.13333333333333333,0.1477365990711708,0.5777777777777777,0.8444444444444444,118,0.8,0.2,0.6000000000000001
199,0.6222222222222222,0.3333333333333333,0.044444444444444446,0.2783427524713024,0.26666666666666666,0.7333333333333333,69,0.3333333333333333,0.13333333333333333,0.19999999999999998
200,0.5555555555555556,0.15555555555555556,0.28888888888888886,0.32091267540215,0.6888888888888889,0.7777777777777778,123,0.7333333333333333,0.7333333333333333,0.0
201,0.7555555555555555,0.08888888888888889,0.15555555555555556,0.23136423016860433,0.6222222222222222,0.5111111111111111,91,0.7333333333333333,0.4666666666666667,0.2666666666666666
202,0.6888888888888889,0.17777777777777778,0.13333333333333333,0.2256432095690348,0.5111111111111111,0.7111111111111111,96,0.6,0.3333333333333333,0.26666666666666666
203,0.6222222222222222,0.3333333333333333,0.044444444444444446,0.30528437324283075,0.26666666666666666,0.7111111111111111,60,0.5333333333333333,0.13333333333333333,0.4
204,0.7777777777777778,0.08888888888888889,0.13333333333333333,0.12803568356442666,0.6,0.6222222222222222,100,1.0,0.3333333333333333,0.6666666666666667
205,0.8444444444444444,0.1111111111111111,0.044444444444444446,0.06357323707506486,0.4888888888888889,0.7111111111111111,100,1.0,0.06666666666666667,0.9333333333333333
206,0.4666666666666667,0.5333333333333333,0.0,0.516387084470831,0.022222222222222223,0.4888888888888889,26,0.06666666666666667,0.0,0.06666666666666667
207,0.6222222222222222,0.35555555555555557,0.022222222222222223,0.25857157124961044,0.2222222222222222,0.9333333333333333,78,0.4,0.06666666666666667,0.33333333333333337
208,0.7333333333333333,0.06666666666666667,0.2,0.20321742732679782,0.6888888888888889,0.6,99,0.8,0.4,0.4
209,0.6222222222222222,0.26666666666666666,0.1111111111111111,0.3849939899710091,0.4,0.6444444444444445,73,0.3333333333333333,0.26666666666666666,0.06666666666666665
210,0.5333333333333333,0.26666666666666666,0.2,0.45569678866451474,0.4888888888888889,0.5111111111111111,75,0.5333333333333333,0.5333333333333333,0.0
211,0.8888888888888888,0.044444444444444446,0.06666666666666667,0.06124501233016655,0.5777777777777777,0.5111111111111111,99,1.0,0.06666666666666667,0.9333333333333333
212,0.8222222222222222,0.0,0.17777777777777778,0.15827299104073353,0.7333333333333333,0.4666666666666667,97,1.0,0.26666666666666666,0.7333333333333334
213,0.6888888888888889,0.26666666666666666,0.044444444444444446,0.27008335179355575,0.3333333333333333,0.6222222222222222,72,0.5333333333333333,0.06666666666666667,0.4666666666666667
214,0.8666666666666667,0.0,0.13333333333333333,0.11234361670754485,0.6888888888888889,0.8222222222222222,129,1.0,0.26666666666666666,0.7333333333333334
215,0.7555555555555555,0.24444444444444444,0.0,0.11115549972220544,0.3111111111111111,0.8666666666666667,75,0.6,0.0,0.6
216,0.6666666666666666,0.26666666666666666,0.06666666666666667,0.17532745638786446,0.35555555555555557,0.9777777777777777,104,0.6666666666666666,0.2,0.4666666666666666
217,0.6666666666666666,0.15555555555555556,0.17777777777777778,0.24384479492815223,0.5777777777777777,0.5111111111111111,79,0.7333333333333333,0.5333333333333333,0.19999999999999996
218,0.9111111111111111,0.0,0.08888888888888889,0.07673317433687465,0.6444444444444445,0.7333333333333333,117,1.0,0.06666666666666667,0.9333333333333333
219,0.8,0.2,0.0,0.18175914534187823,0.35555555555555557,0.8444444444444444,86,0.7333333333333333,0.0,0.7333333333333333
220,0.7555555555555555,0.2,0.044444444444444446,0.09346126340835885,0.4,0.8222222222222222,89,0.8,0.13333333333333333,0.6666666666666667
221,0.6666666666666666,0.26666666666666666,0.06666666666666667,0.23612017125568263,0.35555555555555557,0.5333333333333333,60,0.6666666666666666,0.2,0.4666666666666666
222,0.7333333333333333,0.26666666666666666,0.0,0.10493885471950264,0.28888888888888886,0.6444444444444445,69,0.8,0.0,0.8
223,0.6,0.13333333333333333,0.26666666666666666,0.3285328406698759,0.6888888888888889,0.5111111111111111,87,0.6666666666666666,0.6666666666666666,0.0
224,0.5777777777777777,0.08888888888888889,0.3333333333333333,0.37680658987090465,0.8,0.5333333333333333,88,0.8,0.6666666666666666,0.13333333333333341
225,0.8444444444444444,0.044444444444444446,0.1111111111111111,0.10155227662745929,0.6222222222222222,0.7111111111111111,120,1.0,0.2,0.8
226,0.4666666666666667,0.5333333333333333,0.0,0.5492581040830793,0.022222222222222223,0.4666666666666667,25,0.0,0.0,0.0
227,0.6666666666666666,0.2,0.13333333333333333,0.3321915741320067,0.4888888888888889,0.6444444444444445,81,0.6,0.3333333333333333,0.26666666666666666
228,0.6444444444444445,0.24444444444444444,0.1111111111111111,0.2558155874504422,0.4222222222222222,0.5111111111111111,71,0.7333333333333333,0.3333333333333333,0.39999999999999997
229,0.9111111111111111,0.0,0.08888888888888889,0.07673317433687465,0.6444444444444445,0.6,115,1.0,0.06666666666666667,0.9333333333333333
230,0.7333333333333333,0.24444444444444444,0.022222222222222223,0.16849305591317673,0.3333333333333333,0.7111111111111111,68,0.6666666666666666,0.0,0.6666666666666666
231,0.8888888888888888,0.044444444444444446,0.06666666666666667,0.09923727235777288,0.5777777777777777,0.5333333333333333,88,0.9333333333333333,0.13333333333333333,0.8
232,0.6444444444444445,0.17777777777777778,0.17777777777777778,0.27107027203374656,0.5555555555555556,0.5111111111111111,79,0.5333333333333333,0.5333333333333333,0.0
233,0.8444444444444444,0.08888888888888889,0.06666666666666667,0.06914595597878828,0.5333333333333333,0.6222222222222222,92,1.0,0.2,0.8
234,0.6666666666666666,0.3333333333333333,0.0,0.2339656842287764,0.2222222222222222,0.9777777777777777,80,0.6,0.0,0.6
235,0.6888888888888889,0.1111111111111111,0.2,0.25323708630101893,0.6444444444444445,0.4888888888888889,82,0.7333333333333333,0.4666666666666667,0.2666666666666666
236,0.8,0.17777777777777778,0.022222222222222223,0.1221404184051747,0.4,0.7777777777777778,91,0.8666666666666667,0.06666666666666667,0.8
237,0.6666666666666666,0.17777777777777778,0.15555555555555556,0.2992704540546492,0.5333333333333333,0.8222222222222222,109,0.7333333333333333,0.3333333333333333,0.39999999999999997
238,0.6444444444444445,0.022222222222222223,0.3333333333333333,0.3044456382771342,0.8666666666666667,0.4888888888888889,98,1.0,0.7333333333333333,0.2666666666666667
239,0.6666666666666666,0.17777777777777778,0.15555555555555556,0.3532948942637302,0.5333333333333333,0.4666666666666667,69,0.6,0.4666666666666667,0.1333333333333333
240,0.4444444444444444,0.4444444444444444,0.1111111111111111,0.5183735586711647,0.2222222222222222,0.7555555555555555,50,0.26666666666666666,0.26666666666666666,0.0
241,0.8444444444444444,0.06666666666666667,0.08888888888888889,0.09130106679373416,0.5777777777777777,0.5111111111111111,91,0.9333333333333333,0.26666666666666666,0.6666666666666667
242,0.9111111111111111,0.08888888888888889,0.0,0.038727074784850365,0.4666666666666667,0.7555555555555555,102,1.0,0.0,1.0
243,0.6444444444444445,0.3111111111111111,0.044444444444444446,0.1709693407342868,0.28888888888888886,0.8888888888888888,92,0.7333333333333333,0.06666666666666667,0.6666666666666666
244,0.8222222222222222,0.06666666666666667,0.1111111111111111,0.12103296802544844,0.6,0.5333333333333333,96,1.0,0.2,0.8
245,0.5333333333333333,0.37777777777777777,0.08888888888888889,0.41585484510900556,0.26666666666666666,0.7555555555555555,74,0.3333333333333333,0.26666666666666666,0.06666666666666665
246,0.6444444444444445,0.3333333333333333,0.022222222222222223,0.27296216992252365,0.24444444444444444,0.4666666666666667,49,0.5333333333333333,0.0,0.5333333333333333
247,0.5111111111111111,0.3111111111111111,0.17777777777777778,0.42458547539244856,0.4222222222222222,0.5111111111111111,51,0.4,0.5333333333333333,-0.1333333333333333
248,0.7333333333333333,0.1111111111111111,0.15555555555555556,0.22252477574107377,0.6,0.5111111111111111,75,0.8,0.4666666666666667,0.33333333333333337
249,0.8,0.06666666666666667,0.13333333333333333,0.13796945766403218,0.6222222222222222,0.8222222222222222,129,0.9333333333333333,0.3333333333333333,0.6000000000000001
250,0.6222222222222222,0.2,0.17777777777777778,0.3477432972322409,0.5333333333333333,0.5111111111111111,79,0.6666666666666666,0.4666666666666667,0.19999999999999996
251,0.7777777777777778,0.022222222222222223,0.2,0.17684812076387682,0.7333333333333333,0.5333333333333333,108,1.0,0.4666666666666667,0.5333333333333333
252,0.7555555555555555,0.08888888888888889,0.15555555555555556,0.1766772549478575,0.6222222222222222,0.5555555555555556,89,0.7333333333333333,0.3333333333333333,0.39999999999999997
253,0.7111111111111111,0.28888888888888886,0.0,0.2083617703105549,0.26666666666666666,0.7555555555555555,66,0.6666666666666666,0.0,0.6666666666666666
254,0.6,0.17777777777777778,0.2222222222222222,0.306927257692638,0.6,0.5111111111111111,75,0.6,0.4,0.19999999999999996
255,0.5333333333333333,0.15555555555555556,0.3111111111111111,0.39278162295608454,0.7111111111111111,0.4666666666666667,73,0.6666666666666666,0.7333333333333333,-0.06666666666666665
256,0.5777777777777777,0.26666666666666666,0.15555555555555556,0.3491206476034019,0.4444444444444444,0.8,96,0.5333333333333333,0.4666666666666667,0.06666666666666665
257,0.7111111111111111,0.17777777777777778,0.1111111111111111,0.2300986387045358,0.4888888888888889,0.6,83,0.7333333333333333,0.26666666666666666,0.4666666666666666
258,0.7555555555555555,0.08888888888888889,0.15555555555555556,0.1885667700219528,0.6222222222222222,0.6222222222222222,104,0.8666666666666667,0.26666666666666666,0.6000000000000001
259,0.5777777777777777,0.4222222222222222,0.0,0.33012258732589056,0.13333333333333333,0.7777777777777778,55,0.4,0.0,0.4
260,0.8,0.17777777777777778,0.022222222222222223,0.08009886354431439,0.4,0.8222222222222222,93,0.8666666666666667,0.06666666666666667,0.8
261,0.9111111111111111,0.022222222222222223,0.06666666666666667,0.05729454050585569,0.6,0.6222222222222222,96,1.0,0.0,1.0
262,0.5777777777777777,0.35555555555555557,0.06666666666666667,0.3911560263964917,0.26666666666666666,0.8666666666666667,83,0.4,0.13333333333333333,0.2666666666666667
263,0.4222222222222222,0.5111111111111111,0.06666666666666667,0.5753939660620334,0.1111111111111111,0.6666666666666666,34,0.06666666666666667,0.13333333333333333,-0.06666666666666667
264,0.6666666666666666,0.15555555555555556,0.17777777777777778,0.31671079360067345,0.5777777777777777,0.4666666666666667,77,0.7333333333333333,0.4,0.33333333333333326
265,0.8444444444444444,0.044444444444444446,0.1111111111111111,0.11741398299819325,0.6222222222222222,0.8444444444444444,126,0.8666666666666667,0.2,0.6666666666666667
266,0.8,0.1111111111111111,0.08888888888888889,0.14311120530967214,0.5333333333333333,0.7555555555555555,110,0.8666666666666667,0.13333333333333333,0.7333333333333334
267,0.6444444444444445,0.15555555555555556,0.2,0.33746058273681545,0.6,0.4666666666666667,85,0.7333333333333333,0.4666666666666667,0.2666666666666666
268,0.4,0.5111111111111111,0.08888888888888889,0.5990972881114153,0.13333333333333333,0.8888888888888888,48,0.06666666666666667,0.13333333333333333,-0.06666666666666667
269,0.7777777777777778,0.17777777777777778,0.044444444444444446,0.1522967381256245,0.4222222222222222,0.7333333333333333,105,0.9333333333333333,0.13333333333333333,0.8
270,0.4444444444444444,0.5555555555555556,0.0,0.550805254723898,0.0,0.8,36,0.0,0.0,0.0
271,0.8222222222222222,0.044444444444444446,0.13333333333333333,0.14633185880893482,0.6444444444444445,0.6222222222222222,116,1.0,0.4,0.6
272,0.7333333333333333,0.2,0.06666666666666667,0.14524623310600845,0.4222222222222222,0.5111111111111111,63,0.6,0.2,0.39999999999999997
273,0.6666666666666666,0.3333333333333333,0.0,0.1824210467286311,0.2222222222222222,0.7111111111111111,68,0.6,0.0,0.6
274,0.7777777777777778,0.2222222222222222,0.0,0.12673479200681248,0.3333333333333333,0.6222222222222222,76,0.9333333333333333,0.0,0.9333333333333333
275,0.5555555555555556,0.4222222222222222,0.022222222222222223,0.4600828376101374,0.15555555555555556,0.6444444444444445,41,0.2,0.06666666666666667,0.13333333333333336
276,0.5555555555555556,0.28888888888888886,0.15555555555555556,0.33514706602945066,0.4222222222222222,0.5333333333333333,56,0.5333333333333333,0.26666666666666666,0.26666666666666666
277,0.8,0.17777777777777778,0.022222222222222223,0.09429732586228291,0.4,0.5777777777777777,78,0.8,0.0,0.8
278,0.6444444444444445,0.044444444444444446,0.3111111111111111,0.29583895984523195,0.8222222222222222,0.5333333333333333,108,0.9333333333333333,0.6666666666666666,0.2666666666666667
279,0.7777777777777778,0.15555555555555556,0.06666666666666667,0.19662778864094924,0.4666666666666667,0.5555555555555556,85,0.8,0.13333333333333333,0.6666666666666667
280,0.7333333333333333,0.2222222222222222,0.044444444444444446,0.27179675347251975,0.37777777777777777,0.4666666666666667,57,0.6,0.13333333333333333,0.4666666666666667
281,0.6444444444444445,0.28888888888888886,0.06666666666666667,0.33211001469162554,0.3333333333333333,0.6666666666666666,74,0.6,0.13333333333333333,0.4666666666666667
282,0.6222222222222222,0.3111111111111111,0.06666666666666667,0.23258994046189443,0.3111111111111111,0.8444444444444444,70,0.4666666666666667,0.13333333333333333,0.33333333333333337
283,0.7777777777777778,0.13333333333333333,0.08888888888888889,0.16037699867720895,0.5111111111111111,0.5111111111111111,83,0.8666666666666667,0.2,0.6666666666666667
284,0.4444444444444444,0.5555555555555556,0.0,0.550805254723898,0.0,0.5111111111111111,23,0.0,0.0,0.0
285,0.7777777777777778,0.17777777777777778,0.044444444444444446,0.11975826590404919,0.4222222222222222,0.7111111111111111,88,0.9333333333333333,0.13333333333333333,0.8
286,0.6888888888888889,0.24444444444444444,0.06666666666666667,0.2665605177980479,0.37777777777777777,0.6666666666666666,78,0.6666666666666666,0.2,0.4666666666666666
287,0.6222222222222222,0.3333333333333333,0.044444444444444446,0.29371051681072663,0.26666666666666666,0.6222222222222222,64,0.4666666666666667,0.06666666666666667,0.4
288,0.5333333333333333,0.4444444444444444,0.022222222222222223,0.40627311184687,0.13333333333333333,0.6222222222222222,44,0.2,0.06666666666666667,0.13333333333333336
289,0.7333333333333333,0.15555555555555556,0.1111111111111111,0.1621633639937909,0.5111111111111111,0.7111111111111111,96,1.0,0.26666666666666666,0.7333333333333334
290,0.6888888888888889,0.26666666666666666,0.044444444444444446,0.20107860645557052,0.3333333333333333,0.6666666666666666,70,0.6,0.06666666666666667,0.5333333333333333
291,0.6666666666666666,0.15555555555555556,0.17777777777777778,0.2939889414731397,0.5777777777777777,0.5111111111111111,83,0.6666666666666666,0.4,0.2666666666666666
292,0.4666666666666667,0.5333333333333333,0.0,0.5492581040830793,0.022222222222222223,0.7111111111111111,32,0.0,0.0,0.0
293,0.6444444444444445,0.13333333333333333,0.2222222222222222,0.2580724759922008,0.6444444444444445,0.7111111111111111,112,0.7333333333333333,0.5333333333333333,0.19999999999999996
