subj,lam,kap,cd
214,0.19095272235173968,0.30891377941322223,565.7916704736713
215,0.5305227352501428,0.6353143231507544,26.07228739698184
216,0.47234058584297645,0.6690210342378337,658.5900122384669
217,0.24515394103368768,0.5684118775615201,1365.5858484420978
218,0.17557623328352687,0.3684203961226827,72.43762672367203
219,0.25626417831371656,0.9927084464031478,26.37693232251391
220,0.4115888797493934,0.5770895802207295,28.1502711342937
221,0.23562321771342132,1.2694861239485293,93.20813764393752
222,0.36239106640522756,0.8549631107136189,1429.315559685057
223,0.4633589444181316,0.09353644598279989,1292.7907552494567
224,0.17678556486754876,0.1675186745367677,155.70397032728496
225,0.17155036082261937,0.4546458006801666,238.62778262322803
226,0.7718992081225632,6.734960232610306,137.38351809768685
227,0.13153666326003416,2.437771629776208,250.28668225897408
228,0.3103096169393961,0.7834541270172266,34.40700834102118
229,0.17626204593597034,0.3744081706513773,223.5662794519015
230,0.2972418570569428,1.046399171818969,115.63846477661039
231,0.20149623728305724,0.45492506377039293,31.959927527216344
232,0.6485551218577815,0.09589867351204191,17.32580425029506
233,0.28882954502961594,0.42641459635374146,35.214025752002506
234,0.37635046682222306,1.2710443318693305,374.4358407201144
235,0.32621027774152894,0.22384966941001178,155.72509713123728
236,0.27056191145058656,0.762998357368127,28.951954009570635
237,0.27230935052841737,0.42140552183342067,288.2479141914786
238,0.14499625336825367,0.17180114021265777,519.8006670912027
239,0.1713855891580021,1.528978574131534,18.9443877435489
240,0.27409656376228864,5.498839878572128,29.11352062839144
241,0.3056847745632758,0.35185681066203867,68.32470608060453
242,0.2376182204020276,0.5948964681242856,26.80118890081598
243,0.34770993325853083,1.044953074913427,209.38372234995373
244,0.20599027946681966,0.4170901238609557,168.37304093948805
245,0.2766734069894015,4.17685325703221,186.01744633720057
246,0.28391175478485403,1.7841173158230474,74.13124392707387
247,0.16754891794930432,3.6773683677922304,67.95542821500744
248,0.3666583390824172,0.255967168711153,83.626617509557
249,0.25363765027273505,0.3446918894312798,43.2564613839981
250,0.1828551269478706,1.1113080617309712,11.668504262661664
251,0.24000060565707798,0.22525777723407947,155.37661725818174
252,0.4694635863334321,0.16243272555655427,27.594513839117475
253,0.32830373093703014,1.0577231842080541,173.01676100533354
254,0.1457437173790571,1.530593427181624,5.36432101250423
255,0.20940178469367615,0.250823960353091,37.44243586929557
256,0.23083239090911453,1.7678229377169365,109.91801999414143
257,0.21441900802113456,0.9094205965799974,1630.6387156583894
258,0.19165428463345058,0.4038917239134172,34.953255190536076
259,0.4547750610495076,2.0875219588870366,118.57700698589639
260,0.32263166752838435,0.6399734835295021,74.5302417912868
261,0.171555206122627,0.4439718408819636,43.36169251685048
262,0.23116390970292822,3.600529868576966,93.8170031073146
263,0.38697615748344816,7.179424673954771,116.52792473806986
264,0.19079517675367094,0.6787949224937043,20.508474748014457
265,0.29469653111743044,0.2887140122731258,495.59144322806435
266,0.22424579444484166,0.519106161457736,24.082794105363902
267,0.16182535346892457,0.6734409438465615,398.94397004284446
268,0.29325660466817305,7.649967817372067,84.55670035808235
269,0.24512774565825576,0.7392531240169442,176.48380624544654
270,1.3610674546952057,5.850602265333382,188.86114831763595
271,0.1831182743886272,0.42930825399335903,38.9787254343138
272,0.633315036649774,0.30717775064663694,317.92415799373794
273,0.4767025030078657,1.0515939784116746,44.36221735555711
274,0.26170854168338564,0.8390782338191406,141.14904848547226
275,0.33996090376412175,5.646906161388004,76.4317545540253
276,0.15882164927735004,2.4108344615800936,26.384550824703197
277,0.2975312494681159,0.7310336468733413,41.90553168797773
278,0.2066795720981158,0.15227453068460592,22.552583606740665
279,0.2469184440286826,0.5979900447955695,26.195662296934405
280,0.2659539522769993,1.145090350270795,1313.4661640128268
281,0.1756116333308104,2.368088567919811,73.36865347231769
282,0.44262174133288795,1.140096021247685,101.63263840986478
283,0.2591031944935871,0.5127666717376795,1286.2340596182169
284,1.4245532407976815,5.285819309837101,500.8806016225166
285,0.2847507137805728,0.6328509304638896,15.32169566825105
286,0.20934381517458378,1.3886356299276852,35.62057636067028
287,0.2702356599278221,2.3859558749924306,77.50736414770792
288,0.5782155204830797,3.671543801957614,70.73932745952203
289,0.22521864188473562,0.5965110089147152,19.840482715245805
290,0.3115158763765613,1.318624525208026,19.47960584281037
291,0.19127071721700792,0.7623787998079611,30.076725702251757
292,0.7445718510870614,6.694381472784752,71.2188432955084
293,0.3222221526616568,0.23483652600052654,182.44501399445835
